queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-02690	LIMEN-SIGNAL-F6EC35C0758DF114	country_gap_no_parent_source		Saint Lucia observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:115 (context 113-117)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02691	LIMEN-SIGNAL-F79BCA0771BF27FC	country_gap_no_parent_source		New Caledonia observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:100 (context 98-102)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02692	LIMEN-SIGNAL-F8EE56F11F1776A0	country_gap_no_parent_source		Comoros observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:110 (context 108-112)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02693	LIMEN-SIGNAL-F929C9277A6E7B0A	country_gap_no_parent_source		Tokelau observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:107 (context 105-109)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02694	LIMEN-SIGNAL-F96A6B2F242DACFA	country_gap_no_parent_source		Norfolk Island observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:101 (context 99-103)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02695	LIMEN-SIGNAL-FA9B8026D6CE4565	country_gap_no_parent_source		Timor-Leste observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:132 (context 130-134)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02696	LIMEN-SIGNAL-FB04827EF89B2168	country_gap_no_parent_source		Canada observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:156 (context 154-158)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02697	LIMEN-SIGNAL-FB4C11B9C7BB487E	country_gap_no_parent_source		Uruguay observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:154 (context 152-156)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02698	LIMEN-SIGNAL-FB4FA0D636A540D5	country_gap_no_parent_source		Saint Kitts and Nevis observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:122 (context 120-124)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
BPSE-02699	LIMEN-SIGNAL-FBBA65AF04055C3A	country_gap_no_parent_source		North Korea observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:133 (context 131-135)	Country/profile research-queue placeholder lists search targets only; no explicit parent URL in local line/context.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	No parent source URL extractable locally; keep as discovery lead until a named official/vendor/register/procurement/notice surface is identified.
