signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-065614C37E50875D	needs_named_source_extraction	proxy_or_wrapper_surface	Search-result wrapper cites institutions and URLs but not one named reviewable source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-06688EB04FFCBB11	needs_named_source_extraction	proxy_or_wrapper_surface	Search-result wrapper cites institutions and URLs but not one named reviewable source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-066B73BD10C7D6F2	merge_existing_surface	existing_modeled_surface	Already-modeled Canada AI Register surface in local registry tables.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing surface	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-06778E2C08C8720B	reject_noise	internal_derived_artifact	Internal claim-support prose, not a direct source surface.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193348Z/claim-support-curated.json
LIMEN-SIGNAL-06787DF8A035170B	merge_existing_surface	existing_modeled_surface	Already-modeled Dutch Algorithm Register surface in local registry tables.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-source-family-denominator-all-20260607.csv
LIMEN-SIGNAL-067EB4048B266AF5	negative_evidence_candidate	negative_search_or_gap_note	Local row records absence of a public algorithm register.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-067EF7E19BDBE594	translation_review_needed	translation_sensitive_surface	Local metadata flags the row for human translation across relevant source items.	translation-safe source review only; no legal or policy conclusion from machine translation	translation-aware review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-067F94B617910FB2	reject_noise	internal_derived_artifact	Internal seed/config artifact, not a direct source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z
LIMEN-SIGNAL-06938F2E5517BD1D	negative_evidence_candidate	negative_search_or_gap_note	Local row records no substantive public algorithm register evidence.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-069A40269253B8F4	merge_existing_surface	existing_modeled_surface	Already-modeled Canada AI Register surface in local registry tables.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-06A4356194C003CD	reject_noise	internal_derived_artifact	Internal findings digest prose, not a direct source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_LANE_FINDINGS_DIGEST.md
LIMEN-SIGNAL-06AAE61CD25143E6	translation_review_needed	translation_sensitive_surface	Dutch register row is explicitly an English auto-translation from Dutch.	translation-safe source review only; no legal or policy conclusion from machine translation	translation-aware review	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.csv
LIMEN-SIGNAL-06AE3B527E8137E8	reject_noise	internal_derived_artifact	Generator code prose, not a direct source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/generate-pallas-venue-preprints.py
