queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00769	LIMEN-SIGNAL-7FF2997741F66B4C	source_url_extracted	https://fsaseychelles.sc/regulated-entities/regulatory-sandbox	Financial Services Authority Seychelles - Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv:302	Source-refresh row explicitly records official FSA regulatory sandbox URL.	source posture only; sectoral digital-asset sandbox, not AI-specific	open direct source review with sector-sandbox caveat
BPSE-00770	LIMEN-SIGNAL-800861627F95261F	parent_source_wrapper		NADRA ABIS for CNIC enrolment deduplication	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2806-2818	Source-pack entry names agent and target evidence classes but no parent source URL.	wrapper/source-pack only; no source-surface claim	human select a concrete public parent source from source pack evidence
BPSE-00771	LIMEN-SIGNAL-8022F67FD807F2CB	country_gap_no_parent_source		French Guiana research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:11	Country research queue row lists search topics and desired source classes only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00772	LIMEN-SIGNAL-80309E2E6C7322CF	parent_source_wrapper		Oak National Academy Aila AI Lesson Assistant	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3075-3086	Manifest entry names agent and evidence targets but no parent source URL.	wrapper/source-pack only; no source-surface claim	human select a concrete public parent source
BPSE-00773	LIMEN-SIGNAL-803A7BEDF0C6E7D7	source_url_extracted	https://fsaseychelles.sc/regulated-entities/regulatory-sandbox	Financial Services Authority Seychelles - Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv:302	Source-refresh row explicitly records official FSA regulatory sandbox URL for same SC I03 source family.	source posture only; sectoral digital-asset sandbox, not AI-specific	open direct source review with sector-sandbox caveat
BPSE-00774	LIMEN-SIGNAL-80AA29971DF0271A	parent_source_wrapper		Armenia AI for predictive social protection and proactive outreach	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3594-3606	Manifest entry names agent and evidence targets but no parent source URL.	wrapper/source-pack only; no source-surface claim	human select a concrete public parent source
BPSE-00775	LIMEN-SIGNAL-80CD831A68642CAF	country_gap_no_parent_source		Serbia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:14	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00776	LIMEN-SIGNAL-80D7D5144CAE0A6F	country_gap_no_parent_source		Regulatory sandbox maturity indicator label	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8606-8610	Indicator label/profile context has no parent source URL.	country score/profile placeholder only	use source ledger or source refresh row before source review
BPSE-00777	LIMEN-SIGNAL-8178B7CDDB68D4A1	country_gap_no_parent_source		Tonga research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:78	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00778	LIMEN-SIGNAL-8192586C7C62345D	country_gap_no_parent_source		Iran research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:36	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00779	LIMEN-SIGNAL-81A459EEC3084100	country_gap_no_parent_source		Cape Verde research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:52	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00780	LIMEN-SIGNAL-81B97F9716CD03AD	country_gap_no_parent_source		Saudi Arabia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:9	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00781	LIMEN-SIGNAL-81D65E703E89F11C	source_url_extracted	https://www.namfisa.com.na/regulatory-sandbox/	NAMFISA Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv:145	Source-refresh row explicitly records NAMFISA regulatory sandbox URL.	source posture only; non-bank financial-sector sandbox, not AI-specific	open direct source review with sector-sandbox caveat
BPSE-00782	LIMEN-SIGNAL-81DE41502E46D369	source_url_extracted	https://www.lb.lt/en/regulatory-sandbox	Bank of Lithuania Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:194	Source-refresh row explicitly records Bank of Lithuania regulatory sandbox URL.	source posture only; fintech/financial-sector sandbox, not AI Act sandbox	open direct source review with sector-sandbox caveat
BPSE-00783	LIMEN-SIGNAL-823838BA42E87DA9	country_gap_no_parent_source		Georgia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:35	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review
BPSE-00784	LIMEN-SIGNAL-823A41B1DE8A3A78	country_gap_no_parent_source		Gabon country matrix profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:149	Country matrix/profile row lists synthesized anchors but no concrete URL.	country profile placeholder only; no direct source claim	resolve a named public URL from source ledger before source review
