signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-600ACD2905791445	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl
LIMEN-SIGNAL-6014BB0EE2D0D511	negative_evidence_candidate	country_matrix_negative	local matrix row records gap-style negatives including no domestic AI law or competent authority found	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-601BF047F55338CB	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/french-german-language-latest.jsonl
LIMEN-SIGNAL-60282F24E7CCBE35	reject_noise	claim_support_record	claim-support curated row is a derived internal artifact, not a direct source surface	no direct-source claim from claim-support artifact	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193348Z/claim-support-curated.csv
LIMEN-SIGNAL-602A18A533C1AF28	source_reviewed_candidate	official_law_and_regulator_materials	row names concrete POPIA and Information Regulator materials	surface existence only; not a legal-effect or enforcement claim	keep for bounded source-surface review	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv
LIMEN-SIGNAL-602B6282FF27A548	source_reviewed_candidate	official_central_bank_page	row names a concrete Central Bank of Egypt regulatory sandbox page	surface existence only; not an AI-sandbox conclusion	keep for bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-60314BDE558F9A0A	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl
LIMEN-SIGNAL-60398DC1332B3F82	needs_named_source_extraction	research_queue_country_row	country research-queue row lists desired Benin source families but no named reviewable surface	surface existence cannot exceed queue-target wording	extract one named Benin source before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-603B7D9090D39452	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/french-german-language-records.jsonl
LIMEN-SIGNAL-603CA08EA94CC24B	reject_noise	internal_claim_digest_row	internal claim-support digest row is not a direct source surface	no direct-source claim from internal digest row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192817Z/claim-support-digest.csv
LIMEN-SIGNAL-603F6B21F798813B	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/venues-lectures-cfps-latest.jsonl
LIMEN-SIGNAL-604169445000BEF5	reject_noise	internal_app_data_label	app-data label is not a direct source surface	no direct-source claim from app-data label	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-6045514C649A7273	reject_noise	internal_review_prompt_row	internal human-review prompt row is not a direct source surface	no direct-source claim from review prompt text	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/review/human-source-review-sprint.md
LIMEN-SIGNAL-6047442DE73781D4	negative_evidence_candidate	weak_source_warning	row records a weak-source warning rather than a direct source surface	absence-limited evidence only; no claim beyond local warning text	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-6047781B7519A820	reject_noise	seed_config_fragment	expansion-seed config text is not a direct source surface	no direct-source claim from config text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-604E7EA5EE4A91DE	needs_named_source_extraction	research_queue_country_row	country research-queue row lists desired Laos source families but no named reviewable surface	surface existence cannot exceed queue-target wording	extract one named Laos source before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-605126F3BCB41623	reject_noise	manuscript_reference_row	manuscript citation row is not a direct source surface	no direct-source claim from manuscript reference text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/claim-support/claim-support-refresh-v0.2.md
LIMEN-SIGNAL-6052A13CE1376710	reject_noise	report_taxonomy_row	evidence-taxonomy prose is not a direct source surface	no direct-source claim from report taxonomy text	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_FOUR_BIN_EVIDENCE_REPORT.md
LIMEN-SIGNAL-6056C00F154C6D32	reject_noise	evidence_schema_row	evidence-package schema row is not a direct source surface	no direct-source claim from schema text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-fields-v0.2.jsonl
LIMEN-SIGNAL-605D2F869CFD50DE	reject_noise	checklist_row	internal checklist text is not a direct source surface	no direct-source claim from checklist text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-114/checklist-wording-sync.json
LIMEN-SIGNAL-606613C169CFCAB8	merge_existing_surface	registry_listing_sample	points to already-modeled City of Helsinki AI Register surface	surface existence only; reuse existing modeled Helsinki register	deduplicate against existing Helsinki register surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-6068616E88BDECC3	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/nordic-language-records.jsonl
LIMEN-SIGNAL-6068D32FACCA5CD3	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-606D47FE04388356	negative_evidence_candidate	country_summary_negative	country-summary row records absence-style negatives including no public AI law, regulator, sandbox, or algorithm register found	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-607128015E53A130	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-60766F8C1FB6E430	reject_noise	manuscript_title_row	paper-readiness title row is not a direct source surface	no direct-source claim from paper-readiness metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/paper-readiness-v0.2.json
LIMEN-SIGNAL-6076881F339B2801	reject_noise	checklist_row	internal checklist text is not a direct source surface	no direct-source claim from checklist text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T075548Z/results/preprint-readiness/checklist.json
LIMEN-SIGNAL-6079D1B7A30F1D1F	negative_evidence_candidate	external_index_error	row records a fetch/search error rather than a direct source surface	absence-limited evidence only; no claim beyond local error record	keep in negative-evidence lane	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/articles-books-proceedings-failed-latest.jsonl
LIMEN-SIGNAL-607B75AB8178731E	negative_evidence_candidate	country_index_negative	country-index row records limited or missing public AI-law/algorithm-register evidence	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-607EBB5BF48D1A43	reject_noise	seed_config_fragment	seed why-text is not a direct source surface	no direct-source claim from config text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-607F82583A9B33C5	negative_evidence_candidate	candidate_matrix_negative	candidate-matrix row records that AI-specific sandbox procedures were not publicly found	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-608CA6B9A93FB463	negative_evidence_candidate	scope_error_note	row records a scope-warning for Helsinki AI Register rather than a new direct source surface	absence-limited evidence only; no claim beyond local scope warning	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/generate-pallas-venue-preprints.py
LIMEN-SIGNAL-608E3E0BCA342DC2	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl
LIMEN-SIGNAL-608F401FE91DB6F6	reject_noise	internal_evidence_delta_row	generic evidence-delta family label is not a direct source surface	no direct-source claim from internal evidence-delta text	drop from direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/evidence-delta.json
LIMEN-SIGNAL-6094BA639B2CFB4D	reject_noise	manifest_fragment	manifest fragment is not a direct source surface	no direct-source claim from manifest text	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json
LIMEN-SIGNAL-60956D5143790379	merge_existing_surface	registry_record_derivative	derived export row points to already-modeled Dutch Algorithm Register surface	surface existence only; reuse existing modeled Dutch register	deduplicate against existing Dutch register surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-609CF204283CD672	negative_evidence_candidate	country_matrix_negative	local matrix row records no public algorithm-register finding and other evidence gaps	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-60A637E81C6FC29E	reject_noise	summary_action_item	internal summary follow-up note is not a direct source surface	no direct-source claim from summary action text	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md
LIMEN-SIGNAL-60AA489E435013F0	translation_review_needed	official_guidance_surface	named ETDA guideline page is a plausible direct surface but local evidence is materially Thai	surface existence only pending translation-sensitive confirmation	route to translation-aware source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl
LIMEN-SIGNAL-60B425C5F46E2515	negative_evidence_candidate	negative_evidence_summary	derived summary row records gap-style negatives rather than a direct source surface	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-curated.json
LIMEN-SIGNAL-60B723F301168E66	needs_named_source_extraction	review_question_proxy	review-question row points toward a Bahrain official source but does not expose one stable reviewable surface	surface existence cannot exceed local review-question wording	extract the named Bahrain source from local materials	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-002/bridge-issue-minimal-proof-bundle-coverage-v0.1.json
LIMEN-SIGNAL-60B773E2542336F0	reject_noise	lab_matrix_row	local lab-matrix row is not a direct source surface	no direct-source claim from lab-matrix text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/programme/project-paper-lab-matrix-v0.1.csv
LIMEN-SIGNAL-60B95F22BBBEAB0B	negative_evidence_candidate	weak_source_warning	row records non-sandbox experimentation evidence and a downgrade warning rather than a direct source surface	absence-limited evidence only; no claim beyond local warning text	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-60BC45A03743905A	needs_named_source_extraction	derived_case_row	stress-test case row names a chatbot deployment but not a stable reviewable source surface here	surface existence cannot exceed derived case-row wording	extract the named Barbados official source before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/data/pallas_gaia_agent_observability_stress_test.csv
LIMEN-SIGNAL-60C3BA6F25C12281	reject_noise	paper_diagnostic_excerpt	paper diagnostic prose is not a direct source surface	no direct-source claim from diagnostic prose	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-rescinded-model-boundary-update.md
LIMEN-SIGNAL-60C666833ACCFCF9	source_reviewed_candidate	official_legal_text_surface	local HTML names a concrete EUR-Lex legal text with AI regulatory sandbox language	surface existence only; not an operational sandbox claim	keep for bounded source-surface review	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/5b/5b466e7c1fd878897f7d0ec9.html
LIMEN-SIGNAL-60CB72B96EB2DDCC	negative_evidence_candidate	weak_source_warning	row records indirect transparency evidence and no public algorithm register found	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-60D48BE893CF885F	merge_existing_surface	registry_surface_reference	points to already-modeled Catalonia AI register open-data surface	surface existence only; reuse existing modeled Catalonia register surface	deduplicate against existing Catalonia register surface	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/evidence-delta.json
LIMEN-SIGNAL-60D7FEB090DC95F5	reject_noise	scholarly_index_record	scholarly index record is not a direct official source surface	no direct-source claim from scholarly index metadata	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-60DE64086CEE7C08	reject_noise	internal_claim_digest_row	internal claim-support digest row is not a direct source surface	no direct-source claim from internal digest row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.csv
LIMEN-SIGNAL-60DEE7F618999FDB	negative_evidence_candidate	country_matrix_negative	country-matrix row records multiple not-found findings including no sandbox and no algorithm register	absence-limited evidence only; no claim beyond local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-60E19CAB19C188BC	reject_noise	project_input_note	project-input note is not a direct source surface	no direct-source claim from project-input text	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/patents/patent-power-dashboard-v0.2.md
