source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://doi.org/10.1007/978-3-031-98406-8_11	closed_noncase_source_surface	https://doi.org/10.1007/978-3-031-98406-8_11	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Local row is a wrapper, summary, or proxy and does not yet expose a named reviewable source surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-3-031-99613-9_1	closed_noncase_source_surface	https://doi.org/10.1007/978-3-031-99613-9_1	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Scholarly/index row points toward sandbox discussion but is not a direct source surface.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-3-032-02762-7_18	closed_noncase_source_surface	https://doi.org/10.1007/978-3-032-02762-7_18	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. index/proxy row points toward sources but does not name a reviewable direct surface	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-3-032-12795-2_4	closed_noncase_source_surface	https://doi.org/10.1007/978-3-032-12795-2_4	doi.org	doi.org	N/A - DOI scholarly/index surface (automated decision)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-3-319-31816-5_3701-1	closed_noncase_source_surface	https://doi.org/10.1007/978-3-319-31816-5_3701-1	doi.org	doi.org	N/A - DOI scholarly/index surface (algorithm register)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-3-658-50660-5	closed_noncase_source_surface	https://doi.org/10.1007/978-3-658-50660-5	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Book/chapter index record; underlying direct source is not named.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-3-662-70201-7_6	closed_noncase_source_surface	https://doi.org/10.1007/978-3-662-70201-7_6	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-981-97-0597-9_1	closed_noncase_source_surface	https://doi.org/10.1007/978-981-97-0597-9_1	doi.org	doi.org	N/A - DOI scholarly/index surface (algorithm register)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/978-981-99-4637-2_13-1	closed_noncase_source_surface	https://doi.org/10.1007/978-981-99-4637-2_13-1	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Scholarly/index wrapper points toward sources but no named direct surface is exposed.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
https://doi.org/10.1007/b110877	closed_noncase_source_surface	https://doi.org/10.1007/b110877	doi.org	doi.org	N/A - DOI scholarly/index surface (regulatory sandbox)	none_noncase	source_surface_accounting; scholarly_or_index_surface	unknown	not_applicable	Row is a DOI scholarly/index or wrapper surface; metadata does not expose a concrete AI edge-case event, action, vulnerability, finding, or official record.	Traceability/accounting only; no case-level AI edge-case claim supported.	Do not infer incident truth, legality, safety, compliance, deployment, prevalence, ranking, guilt, or a concrete reviewed-core/ObscureAI case from this DOI/index surface.	Closed as noncase source surface: DOI/index pages and scholarly wrappers can aid traceability but, as provided here, do not isolate a direct reviewable case-level source. Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Closed for extraction batch; no reviewed-core promotion and no ObscureAI addition.
