queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01850	LIMEN-SIGNAL-292E081861AC3520	country_gap_no_parent_source		Saint Barthelemy country-profile Public-sector AI procurement governance gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:11705; country BL Saint Barthelemy; gap_flags=no_local_ai_law_found;no_local_ai_authority_found;no_sandbox_found;no_algorithm_register_found;local_eudi_use_unclear;no_ai_procurement_policy_found;open_data_org_zero_datasets;no_evidence_maturity_artifacts_found	Profile/score gap names Public-sector AI procurement governance but local metadata has no explicit matching parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep as gap placeholder until a named public parent source is found in local evidence
BPSE-01851	LIMEN-SIGNAL-2949BC5404DB3430	parent_source_wrapper		Anguilla Public-sector AI procurement governance local top_sources wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:11246; country AI Anguilla; 4 matching I08 top_sources: Public Procurement Office About <https://procurement.gov.ai/Home/About>; Public Procurement Office portal <https://procurement.gov.ai/>; Public Procurement Office public documents endpoint <https://procurement.gov.ai/FileAssets/Documents>; Public Procurement and Contract Administration Act uploaded PDF <https://procurement.gov.ai/uploads/uploads/5d8b9dd435874dc3875e1e362fde5394.pdf>	Local atlas exposes multiple explicit I08 parent URLs; human must choose the review surface.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	select one concrete parent source from the listed local top_sources before direct review
BPSE-01852	LIMEN-SIGNAL-2B1F5E608DE6AEDD	country_gap_no_parent_source		French Guiana country-profile Public-sector AI procurement governance gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:14004; country GF French Guiana; gap_flags=GF_LOCAL_AI_AUTHORITY_NOT_FOUND;AI_ACT_SANDBOX_NOT_CONFIRMED;LOCAL_ALGORITHM_REGISTER_NOT_FOUND;GF_AI_PROCUREMENT_POLICY_NOT_FOUND;AI_EVIDENCE_LEDGER_OR_REVOCATION_REGISTER_NOT_FOUND;AFNOR_SOURCE_WEAK_URL	Profile/score gap names Public-sector AI procurement governance but local metadata has no explicit matching parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep as gap placeholder until a named public parent source is found in local evidence
BPSE-01853	LIMEN-SIGNAL-2BB9326E2ABCB316	country_gap_no_parent_source		Curaçao country-profile Public algorithm registers / transparency gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:13026; country CW Curaçao; gap_flags=I01_no_enacted_AI_law_found;I03_no_verified_sandbox;I04_standards_indirect;I05_no_algorithm_register_found;I06_no_PKI_EUDI_trust_source;I07_no_incident_reporting_rules_found;I08_no_AI_procurement_guidance_found;I10_no_AI_lifecycle_evidence_found	Profile/score gap names Public algorithm registers / transparency but local metadata has no explicit matching parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep as gap placeholder until a named public parent source is found in local evidence
BPSE-01854	LIMEN-SIGNAL-2D09F1620C76557B	country_gap_no_parent_source		Armenia country-profile Public-sector AI procurement governance gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:18844; country AM Armenia; gap_flags=no dedicated AI law found; no AI competent authority found; no official AI sandbox found; no public algorithm register found; AI-specific procurement controls not found; AI audit/post-market/revocation evidence fragmented; several 2026 beta/current pages need second-source review	Profile/score gap names Public-sector AI procurement governance but local metadata has no explicit matching parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep as gap placeholder until a named public parent source is found in local evidence
BPSE-01855	LIMEN-SIGNAL-2E1C7976070D9F83	country_gap_no_parent_source		North Macedonia country-profile Public algorithm registers / transparency gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:9351; country MK North Macedonia; gap_flags=no_domestic_ai_law_found;no_ai_competent_authority_found;no_ai_regulatory_sandbox_found;no_algorithm_register_found;no_ai_procurement_governance_found;no_ai_specific_evidence_maturity_found;open_data_portal_timeout;trusteid_ssl_tooling_warning	Profile/score gap names Public algorithm registers / transparency but local metadata has no explicit matching parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep as gap placeholder until a named public parent source is found in local evidence
BPSE-01856	LIMEN-SIGNAL-308007D7B6F2BE29	country_gap_no_parent_source		Slovenia research-queue theme placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:139; row lists search themes and acceptable source classes, not source URLs	Research queue row is a country/theme placeholder with no explicit parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	extract a named source surface from local evidence before direct review
BPSE-01857	LIMEN-SIGNAL-311795BAE865768A	country_gap_no_parent_source		Antigua and Barbuda country-profile Public-sector AI procurement governance gap	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:11033; country AG Antigua and Barbuda; gap_flags=NO_AI_LAW_FOUND;NO_AI_AUTHORITY_FOUND;NO_SANDBOX_FOUND;NO_ALGORITHM_REGISTER_FOUND;NO_AI_PROCUREMENT_RULES_FOUND;NO_AI_ASSURANCE_LIFECYCLE_FOUND;CYBER_AUTHORITY_INCIDENT_RULES_UNCLEAR;OPEN_DATA_FRAGMENTED	Profile/score gap names Public-sector AI procurement governance but local metadata has no explicit matching parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	keep as gap placeholder until a named public parent source is found in local evidence
BPSE-01858	LIMEN-SIGNAL-32930254AA695F8A	country_gap_no_parent_source		Japan research-queue theme placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:135; row lists search themes and acceptable source classes, not source URLs	Research queue row is a country/theme placeholder with no explicit parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	extract a named source surface from local evidence before direct review
BPSE-01859	LIMEN-SIGNAL-330986EFBC70D51B	country_gap_no_parent_source		Norway research-queue theme placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:136; row lists search themes and acceptable source classes, not source URLs	Research queue row is a country/theme placeholder with no explicit parent source URL.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	extract a named source surface from local evidence before direct review
