signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-C7D5F0161030C98D	negative_evidence_candidate	bounded_gap_or_search_negative	Local row preserves bounded negative/gap evidence rather than a source surface.	bounded absence/gap note only	keep as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-C7D63A268D23FD04	negative_evidence_candidate	bounded_gap_or_search_negative	Local row preserves bounded negative/gap evidence rather than a source surface.	bounded absence/gap note only	keep as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-C7DD9D45EAEC2C6E	reject_noise	derived_or_internal_artifact	Scholarly index metadata, not a direct source surface.	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-brazil-latest.jsonl
LIMEN-SIGNAL-C7E80BC0BED3E712	source_reviewed_candidate	direct_source_surface	Named Competition Bureau Canada / CDRF source surface in local source pack.	source-surface existence only	keep for bounded direct-source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-C7ECD902B51B7638	reject_noise	derived_or_internal_artifact	Internal manuscript/log artifact, not a direct source surface.	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/executive-brief-ru-20260530/tyche-executive-brief-ru-20260530.tex
LIMEN-SIGNAL-C7FA74F24598FABD	reject_noise	derived_or_internal_artifact	Derived/internal artifact, not a direct source surface.	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-C7FD2C1442AA134C	reject_noise	derived_or_internal_artifact	Internal script artifact, not a direct source surface.	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/scripts/global_agent_atlas_sharpen.py
LIMEN-SIGNAL-C80686748B26F33F	translation_review_needed	translation_sensitive_direct_surface	Named ARCE procurement page is official but Spanish-language and translation-sensitive.	source-surface existence only; translation-sensitive	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-C80DA812E5A9C138	reject_noise	derived_or_internal_artifact	Config/seed artifact, not a direct source surface.	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-C80ED5CEBE3274C9	reject_noise	derived_or_internal_artifact	Scholarly index metadata, not a direct source surface.	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl
