queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00289	LIMEN-SIGNAL-136BD2F828C62B8D	country_gap_no_parent_source		Guinea observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:59	Country search-theme row only; no concrete public URL in local row/context.	must extract a named direct source before promotion	keep as gap prompt; no parent source
BPSE-00290	LIMEN-SIGNAL-1396AB7D0724DA44	parent_source_wrapper		Indonesia governance monitoring seed	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:76	Monitoring seed bundles many source families and names no public source URL.	must extract a named direct source before promotion	human source-resolution needed
BPSE-00291	LIMEN-SIGNAL-13BF5218B8073B0F	country_gap_no_parent_source		Zambia observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:83	Country search-theme row only; no concrete public URL in local row/context.	must extract a named direct source before promotion	keep as gap prompt; no parent source
BPSE-00292	LIMEN-SIGNAL-13C03A9E95329EB2	country_gap_no_parent_source		Italy readiness matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv:23	Country score/profile row summarizes gaps and names agencies but exposes no URL.	must extract a named direct source before promotion	keep as country-gap evidence only
BPSE-00293	LIMEN-SIGNAL-13C204B98C80CCB8	country_gap_no_parent_source		Bermuda readiness matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:79	Country score/profile row summarizes gaps; no concrete parent URL in local row/context.	must extract a named direct source before promotion	keep as country-gap evidence only
BPSE-00294	LIMEN-SIGNAL-13D7747DE873AC94	country_gap_no_parent_source		Bermuda observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:75	Country search-theme row only; no concrete public URL in local row/context.	must extract a named direct source before promotion	keep as gap prompt; no parent source
BPSE-00295	LIMEN-SIGNAL-13EB6F66A2C42BE2	country_gap_no_parent_source		Yemen observability country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:2232	Country profile summarizes negative findings and examples but gives no extractable URL.	must extract a named direct source before promotion	keep as country profile only
BPSE-00296	LIMEN-SIGNAL-14034F3F6B421F6E	country_gap_no_parent_source		India atlas country profile JSON	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:3080	Atlas country summary/profile row; no concrete public URL in local context.	must extract a named direct source before promotion	keep as country profile only
BPSE-00297	LIMEN-SIGNAL-14220A7644F425ED	country_gap_no_parent_source		Bahamas readiness matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:98	Country score/profile row summarizes readiness/gaps; no concrete URL in local row/context.	must extract a named direct source before promotion	keep as country-gap evidence only
BPSE-00298	LIMEN-SIGNAL-14319E9F09C00396	country_gap_no_parent_source		Gabon observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:55	Country search-theme row only; no concrete public URL in local row/context.	must extract a named direct source before promotion	keep as gap prompt; no parent source
BPSE-00299	LIMEN-SIGNAL-143D15FB6CF0CC31	country_gap_no_parent_source		Czechia atlas country profile JSON	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:1550	Atlas country summary/profile row; no concrete public URL in local context.	must extract a named direct source before promotion	keep as country profile only
BPSE-00300	LIMEN-SIGNAL-1453CDBA727C6D22	country_gap_no_parent_source		Montserrat readiness matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_COUNTRY_MATRIX.csv:34	Country score/profile row says no algorithm register and gives no parent URL.	must extract a named direct source before promotion	keep as country-gap evidence only
BPSE-00301	LIMEN-SIGNAL-14555F935F406D9F	country_gap_no_parent_source		Curacao observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:32	Country search-theme row only; no concrete public URL in local row/context.	must extract a named direct source before promotion	keep as gap prompt; no parent source
BPSE-00302	LIMEN-SIGNAL-1492315D1B0FC7EA	parent_source_wrapper		Thomson Reuters CoCounsel gap-sprint entry	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:2670-2685	Source-pack entry lists target evidence categories but no parent URL.	underlying source naming only	human source-resolution needed
BPSE-00303	LIMEN-SIGNAL-14E084EA05752BEC	source_url_extracted	https://openai.com/index/introducing-chatgpt-agent/	Introducing ChatGPT agent: bridging research and action	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/facts.json:10599-10601	Local facts JSON explicitly provides source_title and source_url.	underlying source naming only	open direct source review packet
BPSE-00304	LIMEN-SIGNAL-165F36DBF4031FF5	parent_source_wrapper		Retraction Watch source family count	/srv/tyche/gaia/tyche-research-vault/data/nekropolis-v0.2/entries-v0.2.jsonl.summary.json:21-27	Summary names a source family with many entries, not a specific notice URL.	named source family only from summary metadata	choose specific retraction notice
BPSE-00305	LIMEN-SIGNAL-16631284A29F44EB	parent_source_wrapper		Seychelles AI Teacher Coach and AI Student Tutor pilots manifest entry	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:2958-2971	Manifest entry lists target evidence categories but no concrete source URL.	label only from local manifest metadata	human source-resolution needed
BPSE-00306	LIMEN-SIGNAL-167BCAC768CB87FB	country_gap_no_parent_source		Spain observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:4	Research queue row lists search themes, not a concrete source URL.	query prompt only from local queue	keep as gap prompt; no parent source
BPSE-00307	LIMEN-SIGNAL-16ACB67C117FACCA	country_gap_no_parent_source		Australia observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:7	Research queue row lists search themes, not a concrete source URL.	query prompt only from local queue	keep as gap prompt; no parent source
BPSE-00308	LIMEN-SIGNAL-171CD008C65E2B94	country_gap_no_parent_source		Luxembourg weak-source warning	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:808-812	Weak-source warning records not-found findings and no concrete FCA/source URL.	partial local record only	keep as warning/gap note only
BPSE-00309	LIMEN-SIGNAL-17D17EE1E4C033E0	parent_source_wrapper		Public-sector registers and procurement source family	/srv/tyche/projects/limen-ai-edge-case-atlas/sources/source-family-ledger.tsv:10-14	Ledger row describes a broad source family; no specific register URL is named.	source family only from local observation record	choose specific register surface
BPSE-00310	LIMEN-SIGNAL-18038C72F91542BC	source_url_extracted	https://www.servicenow.com/products/ai-control-tower.html	ServiceNow AI Control Tower	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/source-reviewed-promotion-hardening-v0.1.tsv:1173	Local review metadata explicitly maps ServiceNow AI Control Tower to this source_url.	named vendor surface implied only by local facts export	deduplicate against existing reviewed source if promoted
