source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://cnie.ma	14	LIMEN-SIGNAL-18CBABCEC200FA83; LIMEN-SIGNAL-4EA945B5C4E108B8; LIMEN-SIGNAL-5BE28BE7CE204048; LIMEN-SIGNAL-69D1D10AA553BC64; LIMEN-SIGNAL-73BDDE561914892E; LIMEN-SIGNAL-96AC10F114D57D1C; LIMEN-SIGNAL-A3FF7A8126F54B50; LIMEN-SIGNAL-A4E095925929A5F2; LIMEN-SIGNAL-AD3312EA5B90D21A; LIMEN-SIGNAL-D4CE284A29E23400; LIMEN-SIGNAL-DC11C1C60FF2EC45; LIMEN-SIGNAL-DE00A2103D662B1A; LIMEN-SIGNAL-EF706C8D3A8DABE0; LIMEN-SIGNAL-FF19BF26955D5B42	bulk_named_source_autoresolve	cnie.ma	https://www.cnie.ma/	cnie.ma	regulatory sandbox; algorithm register	Wrapper/index/proxy row points toward a source family but does not yet expose a clean named reviewable surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://cnil.fr/en/artificial-intelligence	1	LIMEN-SIGNAL-340A844A88B262E1	bulk_named_source_autoresolve	cnil.fr	https://www.cnil.fr/en/artificial-intelligence	cnil.fr	AI register	Lane source-candidates row states an AI register hypothesis under Greek law but does not expose the primary source yet.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://cnil.fr/fr/ia-la-cnil-publie-ses-premieres-recommandations-sur-le-developpement-des-systemes-dintelligence	3	LIMEN-SIGNAL-1182205C792CAB79; LIMEN-SIGNAL-CC76C5870D959693; LIMEN-SIGNAL-D02F3B8D8C80C7C8	bulk_named_source_autoresolve	cnil.fr	https://cnil.fr/fr/ia-la-cnil-publie-ses-premieres-recommandations-sur-le-developpement-des-systemes-dintelligence	cnil.fr	algorithm register	Local metadata in pallas-country-ai-readiness-v0.2.md points toward source candidates but does not yet isolate one named reviewable source surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dane.gov.pl/pl	1	LIMEN-SIGNAL-A8240807FFD0CC50	bulk_parent_source_extraction	dane.gov.pl	https://dane.gov.pl/pl	Otwarte Dane	algorithm register	Local atlas top_sources exposes an I05 URL, but claim_role says context only, not an algorithm register.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://data.gouv.fr/datasets/algorithmes-de-la-ville-de-paris	2	LIMEN-SIGNAL-D2BB3912B826B8ED; LIMEN-SIGNAL-F006B1FDEF0FAE32	bulk_named_source_autoresolve; bulk_parent_source_extraction	data.gouv.fr	https://www.data.gouv.fr/datasets/algorithmes-de-la-ville-de-paris	data.gouv.fr	AI register; algorithm register	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://data.gouv.fr/datasets/inventaire-des-algorithmes-publics-de-lodap	2	LIMEN-SIGNAL-C4F052DADBD4043B; LIMEN-SIGNAL-CE4141A0224158AD	bulk_translation_parent_source_extraction; bulk_translation_source_review	data.gouv.fr	https://www.data.gouv.fr/datasets/inventaire-des-algorithmes-publics-de-lodap	data.gouv.fr / Observatoire des Algorithmes Publics	algorithm register	Local row explicitly provides ODAP inventory URL but says scope is central administrations and not Reunion-specific.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://data.gouv.fr/datasets/liste-des-administrateurs-ministeriels-des-donnees-des-algorithmes-et-des-codes-sources	1	LIMEN-SIGNAL-3AF32C3F384D3BEB	bulk_translation_parent_source_extraction	data.gouv.fr	https://www.data.gouv.fr/datasets/liste-des-administrateurs-ministeriels-des-donnees-des-algorithmes-et-des-codes-sources	Liste des administrateurs ministériels des données des algorithmes et des codes sources — Direction interministérielle du numérique	algorithm register	Explicit source URL in local PALLAS source-refresh CSV; bounded to parent-source surface.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://data.gouv.fr/organizations/terres-australes-et-antarctiques-francaises	2	LIMEN-SIGNAL-D192E9E4A2515CFF; LIMEN-SIGNAL-E0126009458109BB	bulk_parent_source_extraction	data.gouv.fr	https://www.data.gouv.fr/organizations/terres-australes-et-antarctiques-francaises	Organisation - Terres australes et antarctiques françaises	algorithm register	Source_refresh row explicitly gives the TAAF data.gouv.fr organization URL referenced by the I05 delta.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://data.gov.bn/Pages/About.aspx	1	LIMEN-SIGNAL-E8005B0AD150A229	bulk_parent_source_extraction	data.gov.bn	https://www.data.gov.bn/Pages/About.aspx	Data.gov.bn About	algorithm register	Brunei I05 source pack/ledger has a single Data.gov.bn About URL used as open-data negative/adjacent context.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://data.gov.lt	2	LIMEN-SIGNAL-8BCBD9FAE9A0ED65; LIMEN-SIGNAL-AF2502FC49240D81	hardening_translation_source_review	data.gov.lt	https://data.gov.lt/	Public algorithm register negative check		LT,Lithuania,I05,Public algorithm register negative check,Official-source recrawl across data.gov.lt and national targets,https://data.gov.lt/,2026-05-31,negative evidence note,no public algorithm register found,M,No official Lithuania-wide public algorithm re	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
