signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-26943B2C851B006B	reject_noise	internal_derived_artifact	cause-counts csv is an internal aggregation, not a direct notice surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-counts-v01-strict-window-20260522T160305Z.csv
LIMEN-SIGNAL-2699A9C734289DD4	negative_evidence_candidate	negative_search_record	local matrix says targeted searches found no public Benin algorithm register	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-269A9ED0666F04B8	reject_noise	scholarly_secondary	scholarly index metadata, not a direct official source surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-26A3CF0EC5A08D93	negative_evidence_candidate	negative_search_record	local queue says Ecuador register references exist but no operating public register was found	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-26A89F23D581B63B	reject_noise	scholarly_secondary	DOI article citation about sandboxes, not a direct sandbox source surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/claim-support/claim-support-refresh-v0.2.md
LIMEN-SIGNAL-26A9756BDCAA72A0	needs_named_source_extraction	source_pack_proxy	audit row points to a CrowdStrike snapshot path but does not expose a named reviewable source here	proxy only; direct surface not yet isolated	extract named direct source locally	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/frontier-residue-public-anchor-lift-audit-v0.1.tsv
LIMEN-SIGNAL-26AE7530EA53CB3D	needs_named_source_extraction	source_pack_proxy	patent-landscape row is derived metadata and does not isolate a reviewable patent source surface here	proxy only; direct surface not yet isolated	extract named direct source locally	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-latest.jsonl
LIMEN-SIGNAL-26AEA15A9E377924	reject_noise	scholarly_secondary	scholarly index metadata, not a direct official source surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-26B1517E0C2596B5	needs_named_source_extraction	source_pack_proxy	country synthesis mentions algorithm-transparency practice but no named direct surface is isolated	proxy only; direct surface not yet isolated	extract named direct source locally	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-overview-bridge/gaia-pallas-world-synthesis.json
LIMEN-SIGNAL-26B63C926C8B57E2	negative_evidence_candidate	negative_search_record	local matrix records no public Ghana algorithm register found	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-26BC167116D90F53	merge_existing_surface	existing_surface_summary	case-study prose points to already-modeled Estonia and Finland transparency surfaces	dedupe only; no new surface claim	deduplicate to existing local surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FLAGSHIP_CASE_STUDY.md
LIMEN-SIGNAL-26BE95B75D1E5516	reject_noise	manuscript_note	manuscript prose about fallback rows, not a direct source surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-count-consistency-20260519T174226Z.md
LIMEN-SIGNAL-26C690CAE30FE0DC	reject_noise	internal_script	search string in a script, not a source surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/scripts/global_agent_atlas_sharpen.py
LIMEN-SIGNAL-26C8C0E089199E62	negative_evidence_candidate	negative_search_record	summary explicitly says no AI-specific register was found	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-26D3320DE70BF163	negative_evidence_candidate	negative_search_record	lane candidate says no public algorithm register or AI inventory was located	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-26DEFA8C307A8DF9	negative_evidence_candidate	negative_search_record	official archive searches did not identify a public algorithm register	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-26E753969F1FE5F5	negative_evidence_candidate	negative_search_record	contrast row records no confirmed AI procurement, sandbox, or register source	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-26FD9CB75CE02684	needs_named_source_extraction	source_pack_proxy	claim-support digest points to underlying cited support, not the direct source itself	proxy only; direct surface not yet isolated	extract named direct source locally	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.csv
LIMEN-SIGNAL-270BAFFEC0BC267E	merge_existing_surface	existing_register_surface	Helsinki AI Register is already a modeled registry surface	dedupe only; no new surface claim	deduplicate to existing local surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-022/field-coding-subset-materialization-v0.1.csv
LIMEN-SIGNAL-2710F03FA61B7FAB	reject_noise	internal_note	project input note, not a direct source surface	not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/patent-power-dashboard-v0.2.md
LIMEN-SIGNAL-27146B0661CF9791	source_reviewed_candidate	direct_law_surface	row names a Montserrat Legislative Assembly act page	bounded source-surface existence only	queue bounded source packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-2718A9E00D1772C2	negative_evidence_candidate	weak_source_warning	country index says weak or indirect source evidence remains and needs human review	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-271AE4AF5A248A10	negative_evidence_candidate	weak_source_warning	warning says sandbox evidence is conceptual only and no operational source was found	absence/gap signal only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
