queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-01081	LIMEN-SIGNAL-C9776AA54CBCE58C	wrapper_or_proxy	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	89	Research-queue wrapper lists Bouvet Island topics but no named source surface yet.	wrapper points toward source only	extract the named underlying source first
BPSE-01082	LIMEN-SIGNAL-CA6687C85D2A97DD	research queue row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	30	Queue row lists search targets but no named reviewable source yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review
BPSE-01083	LIMEN-SIGNAL-CA98C848FF476B08	research queue row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	9	Research queue lists Saudi source targets but no named reviewable surface yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review
BPSE-01084	LIMEN-SIGNAL-CABA6DA372A10B70	research queue row	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	34	Research queue lists Faroe source targets but no named surface yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review
BPSE-01085	LIMEN-SIGNAL-CB139B9A36788F39	research queue row	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	19	Research queue lists Laos source targets but no named reviewable surface yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review
BPSE-01086	LIMEN-SIGNAL-CB56E14460EAFBD2	source_pack_or_country_profile	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_COUNTRY_MATRIX.csv	48	row is a source-pack/country-profile wrapper rather than a named reviewable source surface	must resolve named direct source before any stronger claim	extract named direct source from local evidence first
BPSE-01087	LIMEN-SIGNAL-CB63F332508E0723	atlas_wrapper_row	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3704	atlas row points toward an underlying source surface but does not review the source surface itself	must resolve named direct source before any stronger claim	extract named direct source from local evidence first
BPSE-01088	LIMEN-SIGNAL-CBD0F369E7B49D6E	source_pack_or_country_profile	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	31	row is a source-pack/country-profile wrapper rather than a named reviewable source surface	must resolve named direct source before any stronger claim	extract named direct source from local evidence first
BPSE-01089	LIMEN-SIGNAL-CC017E0B37CA9A0C	atlas_wrapper_row	P2_article_relevance_review	public-sector	procurement AI	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/facts.json	16628	atlas row points toward an underlying source surface but does not review the source surface itself	must resolve named direct source before any stronger claim	extract named direct source from local evidence first
BPSE-01090	LIMEN-SIGNAL-CC371B1A167D21A0	source_pack_or_country_profile	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	119	row is a source-pack/country-profile wrapper rather than a named reviewable source surface	must resolve named direct source before any stronger claim	extract named direct source from local evidence first
BPSE-01091	LIMEN-SIGNAL-CC79064DD7832F8B	source_pack_or_country_profile	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	41	row is a source-pack/country-profile wrapper rather than a named reviewable source surface	must resolve named direct source before any stronger claim	extract named direct source from local evidence first
BPSE-01092	LIMEN-SIGNAL-CCDB2CDAC6976703	source_pack_or_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	47	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01093	LIMEN-SIGNAL-CD0EEA3E208D3D5B	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	53	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01094	LIMEN-SIGNAL-CD23046E05767086	source_pack_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	40	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01095	LIMEN-SIGNAL-CD28A22250737C4A	source_pack_or_wrapper	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-section7-source-family-figure-regeneration-20260522T160305Z.json	52	Proxy row exposes only a Retraction Watch identifier, not the named notice page.	must resolve direct public source before promotion	extract named direct source before review
BPSE-01096	LIMEN-SIGNAL-CD2C5E2293A7A212	source_pack_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	65	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01097	LIMEN-SIGNAL-CD47B2BA27436659	source_pack_or_wrapper	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	28	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01098	LIMEN-SIGNAL-CDC83DC865717584	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	41	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01099	LIMEN-SIGNAL-CDE26AB787C4D096	source_pack_or_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	81	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
BPSE-01100	LIMEN-SIGNAL-CE267B6427761A9D	source_pack_or_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3352	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review
