signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-936F2802313F26BF	translation_review_needed	multilingual_direct_surface_record	multilingual official-source record points to a plausible direct surface but local evidence is materially non-English	surface existence only pending translation-aware review	queue translation-aware named-source extraction	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-latest.jsonl
LIMEN-SIGNAL-93743C4E5545128A	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-9375865EBC2DAE38	needs_named_source_extraction	wrapper_or_proxy_surface	wrapper/proxy row points toward a source but does not expose a clean named surface	must name the underlying source before review	extract one named direct surface from local context	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/adjudication-batches/20260614T0820Z/batch-adjudication.tsv
LIMEN-SIGNAL-937A51685978A30A	reject_noise	internal_or_derived_noise	internal manuscript/config/script/derived artifact is not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/iris/pnas-paper-e-casadevall-bik-outreach-drafts-2026-05-27.md
LIMEN-SIGNAL-937EB99E6F57B872	reject_noise	internal_or_derived_noise	internal manuscript/config/script/derived artifact is not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-93874833B9CE42CD	merge_existing_surface	existing_atlas_record	GAIA atlas record already models the municipal register surface locally	deduplicate to existing modeled surface only	merge with existing atlas/register surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl
LIMEN-SIGNAL-938D335F20D997AB	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-93908087D938ECFA	needs_named_source_extraction	indicator_label_wrapper	country-data label names an indicator, not a named sandbox surface	must name the underlying source before review	extract the cited sandbox source from local country packet	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-9393D6B6F6BA381E	reject_noise	internal_script_nonclaim	scaffold script states non-claims and is not a source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/scaffold-pallas-observability-lanes.py
LIMEN-SIGNAL-939CB155BAAF3143	reject_noise	semantic_link_artifact	semantic-link artifact is derived analysis, not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-939EC08BB75AD3DB	reject_noise	internal_or_derived_noise	internal manuscript/config/script/derived artifact is not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-93A495253E264307	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-93A89D8AFCDF808D	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-93A9CA59B199F0AA	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-93A9D9E00B3FAC55	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/arabic-language-latest.jsonl
LIMEN-SIGNAL-93AACFF4655A577A	translation_review_needed	translation_sensitive_surface	plausible direct source surface is materially non-English or translation-sensitive	surface existence only pending translation-aware review	queue translation-aware bounded review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-records.jsonl
LIMEN-SIGNAL-93BC362763846176	reject_noise	internal_or_derived_noise	internal manuscript/config/script/derived artifact is not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-paper-d-launch-2026-05-23.md
LIMEN-SIGNAL-93CB3C7B51863F25	merge_existing_surface	already_modeled_surface	local row points to an already-modeled registry/dashboard surface	deduplicate to existing modeled surface only	merge with existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-93D69AC67D6C1D91	translation_review_needed	translation_sensitive_surface	plausible direct source surface is materially non-English or translation-sensitive	surface existence only pending translation-aware review	queue translation-aware bounded review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/persian-urdu-language-records.jsonl
LIMEN-SIGNAL-93DD22033648B600	reject_noise	derived_fact_artifact	derived facts row summarizes reviewed pages rather than naming a clean source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-205-active-lanes-32-china-agent-infra-hardening/facts.jsonl
LIMEN-SIGNAL-93DEBCD70C4C22A5	reject_noise	vendor_fact_artifact	vendor facts row is a derived claim artifact, not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-300-active-lanes-40-global-south-humanitarian-forecasting/facts.jsonl
LIMEN-SIGNAL-93E6CD040ED631B3	reject_noise	internal_or_derived_noise	internal manuscript/config/script/derived artifact is not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-93F49473AF00819A	reject_noise	internal_or_derived_noise	internal manuscript/config/script/derived artifact is not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/journal.md
LIMEN-SIGNAL-93F655289E2F4FD9	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv
LIMEN-SIGNAL-93FEC244FDFED0E0	negative_evidence_candidate	negative_or_gap_evidence	local metadata records a bounded absence/gap/weak-source result	negative/limit evidence only	keep only as negative-evidence trace	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-94043AAB99239018	reject_noise	narrative_report_prose	narrative report prose is a secondary summary, not a direct source surface	no direct-source claim from this row	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_NARRATIVE_REPORT.md
