source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://regeringen.ax/sites/default/files/attachments/page/LFxx20252026_280126_rem.pdf	4	LIMEN-SIGNAL-C5DD07DDC78141E1; LIMEN-SIGNAL-0815BF8AD1C774A4; LIMEN-SIGNAL-8AFE93ACA875493B; LIMEN-SIGNAL-BDB9A70D91333379	bulk_parent_source_extraction; bulk_translation_parent_source_extraction	regeringen.ax	https://www.regeringen.ax/sites/default/files/attachments/page/LFxx20252026_280126_rem.pdf	Lagförslag om landskapslag om tillsyn över artificiell intelligens - chapter on regulatory sandboxes	regulatory sandbox; AI evidence	Aland hardening summary names the sandbox chapter example and source rollup gives its explicit PDF URL.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ria.ee/en	2	LIMEN-SIGNAL-49ED14DA4FB27161; LIMEN-SIGNAL-D7095052D8586636	bulk_named_source_autoresolve	ria.ee	https://ria.ee/en	ria.ee	regulatory sandbox	Claim-support row points to sandbox outputs via scholarly support but not a direct source surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ria.ee/en/cyber-security/cyberspace-analysis-and-prevention/advice-institutions-and-companies	3	LIMEN-SIGNAL-33C624468BB515E2; LIMEN-SIGNAL-A3AEB294A498A02F; LIMEN-SIGNAL-C42A07FA4D1D95ED	bulk_named_source_autoresolve	ria.ee	https://www.ria.ee/en/cyber-security/cyberspace-analysis-and-prevention/advice-institutions-and-companies	ria.ee	C2PA; content provenance	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ria.ee/en/state-information-system/data-exchange-platforms/data-exchange-layer-x-tee	2	LIMEN-SIGNAL-5EA084BC4CE5CDDF; LIMEN-SIGNAL-D17F199F0B757C49	bulk_named_source_autoresolve	ria.ee	https://www.ria.ee/en/state-information-system/data-exchange-platforms/data-exchange-layer-x-tee	ria.ee	regulatory sandbox	claim-support row points toward underlying sources but does not expose one named reviewable surface here	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ria.ee/en/state-information-system/people-centred-data-exchange/data-tracker	1	LIMEN-SIGNAL-EE3766C6D9132811	bulk_named_source_autoresolve	ria.ee	https://ria.ee/en/state-information-system/people-centred-data-exchange/data-tracker	ria.ee	regulatory sandbox	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://riigiteataja.ee/en	2	LIMEN-SIGNAL-D25A534F27B54696; LIMEN-SIGNAL-F0C555140B8D9CE2	bulk_named_source_autoresolve	riigiteataja.ee	https://www.riigiteataja.ee/en/	riigiteataja.ee	regulatory sandbox	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://riigiteataja.ee/en/tolge/pdf/527102016001	1	LIMEN-SIGNAL-35C702FDCDA262C6	bulk_named_source_autoresolve	riigiteataja.ee	https://www.riigiteataja.ee/en/tolge/pdf/527102016001	riigiteataja.ee	automated decision	Row points toward a source but does not itself expose a named reviewable surface yet.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://rma.org.bt/media/Laws_By_Laws/FinTech%20REGULATORY%20SANDBOX%20FRAMEWORK.pdf	1	LIMEN-SIGNAL-03EE5223FE6F1171	bulk_parent_source_extraction	rma.org.bt	https://www.rma.org.bt/media/Laws_By_Laws/FinTech%20REGULATORY%20SANDBOX%20FRAMEWORK.pdf	FinTech Regulatory Sandbox Framework / Royal Monetary Authority of Bhutan	regulatory sandbox	Score-delta row names the RMA framework; source-pack row preserves its official PDF URL.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://rmiembassyus.org	1	LIMEN-SIGNAL-1CD7D52DFE0B945F	bulk_parent_source_extraction	rmiembassyus.org	https://www.rmiembassyus.org/	Republic of the Marshall Islands Embassy public site	public sector AI	Marshall Islands source-pack includes public official-source lead URL.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://sakana.ai/ai-scientist-first-publication	1	LIMEN-SIGNAL-3BB26109E7EB856E	bulk_named_source_autoresolve	sakana.ai	https://sakana.ai/ai-scientist-first-publication/	sakana.ai	procurement AI	derived vendor facts row names Zip procurement agents but not one reviewable source surface here	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
