signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-68DCCD8D253E9314	source_reviewed_candidate	official patent register surface	WIPO Patentscope result row names a concrete official patent-register surface.	Surface existence/relevance only.	Keep for bounded source-surface review.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/combined-patent-index-v0.2.csv
LIMEN-SIGNAL-68E5C3AB91799EB6	merge_existing_surface	already-modeled registry surface	Internal Gaia fact resolves to the Dutch Algorithm Register, already modeled locally.	Dedup only; no new source claim.	Deduplicate against existing modeled surface.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-facts-latest.jsonl
LIMEN-SIGNAL-68EC3CC27007BB85	negative_evidence_candidate	negative search anchor	Local row records an official-portal negative check rather than a positive source surface.	Absence/gap only; no stronger inference.	Keep as negative-evidence surface.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv
LIMEN-SIGNAL-68F1B08F10D75C37	reject_noise	scholarly index entry	Scholarly book metadata is not a direct source surface.	Not a direct-source surface.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-68F400AB1C2B757F	merge_existing_surface	already-modeled registry surface	Submission-package row points to the Dutch Algorithm Register already modeled locally.	Dedup only; no new source claim.	Deduplicate against existing modeled surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-690D9F3A83817C59	merge_existing_surface	already-modeled registry surface	Canonical accession row points to the Dutch Algorithm Register already modeled locally.	Dedup only; no new source claim.	Deduplicate against existing modeled surface.	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-6914EA96095C73FE	negative_evidence_candidate	negative search anchor	Summary line records no official sandbox source found in checked local evidence.	Absence/gap only; no stronger inference.	Keep as negative-evidence surface.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md
LIMEN-SIGNAL-691884A4565EBFA7	reject_noise	scholarly index entry	Scholarly article metadata is not a direct source surface.	Not a direct-source surface.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-records.jsonl
LIMEN-SIGNAL-691B4B9F226F69B6	source_reviewed_candidate	official procurement portal surface	Named government procurement portal is a concrete official source surface.	Surface existence/relevance only.	Keep for bounded source-surface review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-691FCA4801C7C3EB	merge_existing_surface	already-modeled registry surface	Candidate row points to the Government of Canada AI Register already modeled locally.	Dedup only; no new source claim.	Deduplicate against existing modeled surface.	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv
LIMEN-SIGNAL-69239DA84D789EA7	negative_evidence_candidate	negative search anchor	Country-score delta row records bounded no-register evidence only.	Absence/gap only; no stronger inference.	Keep as negative-evidence surface.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-692E0D061DB2BE95	translation_review_needed	translation-sensitive official surface	Official Digdir page is named, but the local evidence is materially Norwegian.	Translation-safe surface check only.	Route to translation-aware source review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-69373ABFE0BA9EB2	reject_noise	internal derived artifact	Claim-support digest prose is an internal derived artifact, not the source surface itself.	Not a direct-source surface.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-6940BD0F82FF6198	needs_named_source_extraction	source-pack proxy row	Verification pack names an underlying EU source URL, but this row is still a proxy artifact.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/analysis/verification/p0-source-packs/p0-verification-source-packs-v0.2.jsonl
LIMEN-SIGNAL-6945822B2B86E6FB	needs_named_source_extraction	source-pack proxy row	Crosswalk row points to FCC legal documents but is still a proxy/gap-board artifact.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-document-anchor-gap-board-v0.1.tsv
LIMEN-SIGNAL-69481EE03C7C5D2E	needs_named_source_extraction	observatory wrapper	OECD.AI observatory row is a wrapper surface pointing to underlying national sources.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-governance-radars-v0.1.csv
LIMEN-SIGNAL-694DAAF3096C8291	merge_existing_surface	already-modeled registry surface	Submission-package row points to the Dutch Algorithm Register already modeled locally.	Dedup only; no new source claim.	Deduplicate against existing modeled surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
