signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-98C7D54CF42770D2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	250	sha256:0356911077cb6d93d3f4f636dbe314357188ad9457e830c101366d9fb2a253ff	HT,Haiti,high,E very low public observability,medium,Haiti AI Act implementation competent authority; Haiti algorithm register public sector AI; Haiti AI regulatory sandbox; Haiti AI procurement public sector guidance; Haiti AI audit logs provenance post-marke	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9A575B119186A2B2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	28652	sha256:22fcf699d3a6fbe53e58504ff33acb4976d763015ebe55b0e5e1a727222adc57	"label: ""Public algorithm registers / transparency"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9A8FE869D5B6E8E2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	197	sha256:68955b9bc9d758609f5de00f934409968901a4b9dfe00c20ca886b8fce824b80	MC,Monaco,high,C fragmented but observable,low,Monaco AI Act implementation competent authority; Monaco algorithm register public sector AI; Monaco AI regulatory sandbox; Monaco AI procurement public sector guidance; Monaco AI audit logs provenance post-market	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9ACF3EEE471757B0	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	238	sha256:cbbd0fea75d6cd7650adb65d4592fcd05bd30ac82ac8e4e4fe6d2d3a6b9287d4	CG,Republic of the Congo,high,D thin visibility,medium,Republic of the Congo AI Act implementation competent authority; Republic of the Congo algorithm register public sector AI; Republic of the Congo AI regulatory sandbox; Republic of the Congo AI procurement	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9AD8062720468674	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23772	sha256:22fcf699d3a6fbe53e58504ff33acb4976d763015ebe55b0e5e1a727222adc57	"label: ""Public algorithm registers / transparency"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9B0A8B9560AEEBDC	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	203	sha256:ba2053a471f06cb30c9091ee7c0fea6520fa6bde7ac4011a9ef786db25348703	UM,United States Minor Outlying Islands,high,D thin visibility,medium,United States Minor Outlying Islands AI Act implementation competent authority; United States Minor Outlying Islands algorithm register public sector AI; United States Minor Outlying Islands	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9B4CE448F7533529	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	225	sha256:9f3663914bf5808483e6b09cfebc49cb387080885bcd67d57323f7d19346881b	GT,Guatemala,high,D thin visibility,medium,Guatemala AI Act implementation competent authority; Guatemala algorithm register public sector AI; Guatemala AI regulatory sandbox; Guatemala AI procurement public sector guidance; Guatemala AI audit logs provenance	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9B587828238CB7BB	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	4353	sha256:f2b532b1cae0472ff41348f7f7de8a937e938b9b66c96b5943916147a0cb98d1	- No public AI law, AI Act implementation page, AI competent authority, AI sandbox, public algorithm register, AI procurement rule, or AI post-market/evidence-lifecycle framework was found on the checked public sources.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9B66FAE3AD4CD6A7	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	4285	sha256:890102f6e73aa3e043d2666cf420cb65070e662b62202c90ff606a95e95c3e02	3. I05 public algorithm registers / transparency practice	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-9BDA8CB060C8EDE8	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	240	sha256:7822859fab6c5a22dbf4d6b1bd3145254a1ece1c4496cd8efc61effe33aab0d0	SN,Senegal,high,D thin visibility,medium,Senegal AI Act implementation competent authority; Senegal algorithm register public sector AI; Senegal AI regulatory sandbox; Senegal AI procurement public sector guidance; Senegal AI audit logs provenance post-market	needs direct source, source-pack resolution, or translation-aware review before example promotion
