signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-6ECA9300A986FCB6	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	34	sha256:fa58b28d3dda81b77c8525043f1350016208a1f9c91c19116ffd130975c6f275	pallas-readiness-sprint-1,PT,Portugal,2,M,1,M,2,M,3,H,1,M,3,H,3,H,2,H,3,H,2,M,37,I02_no_confirmed_final_AI_Act_NCA_or_SPOC; I03_ZLT_not_confirmed_AI_Act_Art57_sandbox; I05_no_national_public_algorithm_register_found; I07_CRA_specific_PT_evidence_not_found; I10	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6ECE0992ECF2DD6B	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-existing-agent-handoff-2026-05-23.md	28	sha256:8359ef57efe4323f9771ce093cd169b6e0e3ac9f43909725123823407e2563fc	- `papers/nekropolis-ai-ml-retractions-v0.1.md` → becomes	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6ED692EE23B0AA2C	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	3789	sha256:a9bd54d6ed93ba49905c6d243b13055b85a81213131ec4e0dbea571367c9a880	algorithm or AI register entry,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EDE520021EBAB82	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv	45	sha256:56ed4c3f709880bae01b1200e6e168a0db84bc921af1e5b108ef8191904a3eeb	PG-044,nigeria-kaanta-ai-whatsapp-tax-assistant,Kaanta AI WhatsApp tax assistant,Kaanta AI / Nigerian tax-technology developer surface reported by National Assembly Library Trust Fund,Public users in Nigeria seeking guidance on 2026 tax reforms; not recorded a	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EE4A3736BDCBDF3	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv	162	sha256:d726300fd1cc767a9ae850e4ca76558ab3a0e9cd85628201155633922bf25bb0	5,FM,Federated States of Micronesia,I03,,1,L,0,M,,TRUE,,No public evidence of an AI/digital regulatory sandbox found in official portal/legal-code searches; frozen score may have been based on weak indirect telecom evidence.,,,,,,,,fm-source-hardening,score_de	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EEC4C93CAD8E55A	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	918	sha256:3fa63727fbf6ef2eeafb22e74591e0bc96744b2fa10d893dd4d51371d9c0cedf	batch-20-ec-tw,transparency/evidence,candidate score-bearing source,source hardening before score update,OM,Oman,Public visibility,Search for Oman algorithm register / public AI inventory,No official public register found,N/A,2026,research finding,negative evi	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EEFE9AD9C2810EE	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/shadow-audit-v0.1/paper/draft.md	310	sha256:6d83c28035188eb5623182ba1dc7a117640bf7d658d1a74715d97491c28c6405	This study captures a time-bounded view of public documentation rather than a live registry mirror. Public algorithm registers, procurement portals, municipal project pages, and institutional transparency pages may be updated, corrected, archived, or reorganiz	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EF1603B970D366A	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-records.jsonl	227	sha256:6a55c9c6cb3491f5ac53639851424e28e140453f0ae0cda2cbd96709fb2ef464	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""2224b4006bfc5319be25db77c5751ef645ae4de8aaf481c419850e9063243382"", ""content_type"": ""text/html; charset=UTF-8"", ""dates_found"": [""Apr"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EF41C12E49DB3F3	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.csv	21	sha256:db4fb3bb226d8b4ef9e221461075ef3d5b1b78affdf1bbdc2fdcd66d49f5b487	d410690226a95a458b1919d3,general,strong,184.0429,use cautiously with cited support,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_CANDIDATE_MATRIX_DELTA.csv,pallas,/srv/tyche/pallas/pallas-ai-agent-observatory/reports/	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-6EF7EF05EFD2915D	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-107-2026-06-03/source_documents.jsonl	191	sha256:73b67a552fc847058b7008da19a4ed2c1cea9e1ca889f4a7a19fbeb310f609b1	"{""agent_ids"": [], ""archive_status"": ""not_archived"", ""author_or_org"": ""OECD"", ""collision_guard_targets"": [""world_agent_atlas"", ""pallas"", ""brokered_trust"", ""future_paper""], ""content_hash"": ""d7a14cffa3cc528dd3c64724f294e811db71394034d5c163025823ceb4920f6f"", ""corp"	needs direct source, source-pack resolution, or translation-aware review before example promotion
