queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00161	LIMEN-SIGNAL-744550577750487E	source_surface_only_no_case	vi	https://vanban.chinhphu.vn/	Decree No. 94/2025/ND-CP on controlled testing mechanism/regulatory sandbox in banking sector	Official Vietnamese decree portal is only a general portal anchor; exact decree page not stabilized and banking sandbox is not AI-specific.	Source-surface context for sectoral sandbox maturity only; no AI sandbox, legal, policy, or case claim.	Stabilize article-level Vietnamese decree URL before any parent extraction.
BTR-00162	LIMEN-SIGNAL-75440BEA24C26391	translation_source_reviewed	it	https://www.agid.gov.it/it/notizie/intelligenza-artificiale-in-consultazione-le-linee-guida-pa	Intelligenza Artificiale: in consultazione le prime Linee Guida per la PA	Italian AgID official consultation notice supports AI-in-PA governance/transparency context but local note says no central public algorithm register found.	Official consultation source surface only; no algorithm-register existence or legal compliance claim.	Keep as Italian governance context; do not promote as register evidence.
BTR-00163	LIMEN-SIGNAL-765054855C14FDD6	candidate_for_parent_source_extraction	zh	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services	Local digest identifies an official Chinese source with human-review-needed translation status and explicit deep-synthesis/deepfake governance relevance.	Candidate official-source surface for deep-synthesis governance only; no legal interpretation, compliance finding, or incident truth.	Extract parent source with original Chinese title/excerpt and human translation review.
BTR-00164	LIMEN-SIGNAL-766FA3B585162D74	source_surface_only_no_case	ar	source_document_ids: cycle289-bahrain-parliamentary-chatbot-ipu-fr-20260604; cycle289-bahrain-parliamentary-chatbot-ipu-en-20260604; cycle317-bahrain-iga-ar-national-ai-policy-gcc-ethics-20260605	Bahrain Council of Representatives parliamentary bill and document chatbot use case	Rare-language bridge row is a workload/question record with source IDs but no direct official Arabic source surface in this row.	Review-workload/source-ledger context only; no deployment, register, audit, legal, or readiness claim.	Build source-ledger minipack and locate original Arabic official source before case promotion.
BTR-00165	LIMEN-SIGNAL-789398B999BED34E	translation_source_reviewed	pl	https://ai.gov.pl/media/2026/05/Piaskownice-regulacyjne-raport.pdf	Raport z badania Piaskownice regulacyjne w obszarze AI	Polish official research report is useful negative-hardening context; local notes explicitly say it does not evidence an operational AI sandbox.	Source-surface negative-hardening only; no operational-sandbox or legal finding.	Retain as Polish context and separate from live-sandbox evidence.
BTR-00166	LIMEN-SIGNAL-7A105C064E6D2025	translation_source_reviewed	no	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	Sandkassesiden	Norwegian regulator page is a direct sandbox programme surface with local metadata describing AI/privacy-friendly innovation guidance.	Regulator programme source surface only; no participant outcome, compliance, safety, or legal conclusion.	Candidate for bounded parent-source extraction with Norwegian source quote if needed.
BTR-00167	LIMEN-SIGNAL-7A93B58033069B8C	source_surface_only_no_case	sv	https://www.regeringen.se/pressmeddelanden/2025/10/utredning-foreslar-forbud-mot-vissa-ai-system-och-sanktioner-for-bristande-dokumentation-av-hogrisk-ai/	Utredning föreslår svensk anpassning till AI-förordningen	Swedish government press release describes a proposed PTS AI sandbox; local note says it is not an operating sandbox source.	Proposal/source-surface context only; no operational sandbox or legal-effect claim.	Retain as Sweden proposal context; require original Swedish review for stronger use.
BTR-00168	LIMEN-SIGNAL-7D63DAD8EF278054	source_surface_only_no_case	en	https://www.gov.za/documents/protection-personal-information-act	Protection of Personal Information Act 4 of 2013 (POPIA) and Information Regulator materials	Local law-map row is an AI-adjacent South Africa data-protection issue-spotting hook, not an AI-specific case or classification rule.	Local-law context only; no legal advice, AI classification, compliance, or automated-decision finding.	Use only as jurisdictional context unless tied to a concrete source record.
BTR-00169	LIMEN-SIGNAL-7E1A99168F223555	needs_original_language_source	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Greek official candidate has translation-needed and fetch-warning flags; local fetch was 403 with no snippet.	Locator plausibility only; no source-content, policy, or public-sector agent claim.	Obtain accessible original Greek source or archived text before translation review.
BTR-00170	LIMEN-SIGNAL-7E74B89FAC4AEEBE	needs_original_language_source	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local record marks English/not-needed translation but fetch failed with network-unreachable and no content snippet.	Official locator metadata only; no policy-content or legal/governance claim.	Recover local/archived PDF text before using as source evidence.
