queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BTR-00161	LIMEN-SIGNAL-744550577750487E	non_english_official_decree	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	332	Vietnamese official decree portal is plausible but translation-sensitive for bounded review.	plausible direct source surface only; translation-aware posture review required before any stronger claim.	route to translation-aware source review
BTR-00162	LIMEN-SIGNAL-75440BEA24C26391	non_english_official_page	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	540	Italian official consultation page is plausible but materially non-English.	plausible direct source surface only; translation-aware posture review required before any stronger claim.	route to translation-aware source review
BTR-00163	LIMEN-SIGNAL-765054855C14FDD6	translation_sensitive_digest	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/daily/gaia-foreign-language-digest-latest.json	7617	Foreign-language digest points to binding deep-synthesis rules but local evidence is translation-mediated.	plausible direct source surface only; translation-aware posture review required before any stronger claim.	route to translation-aware source review
BTR-00164	LIMEN-SIGNAL-766FA3B585162D74	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-018/rare-language-bridge-mini-batch-v0.1.csv	5	Row names a plausible direct source surface, but the local evidence is materially non-English or translation-sensitive.	Translation-safe source-surface existence only; no policy/legal inference from machine translation.	Route to translation-aware source review.
BTR-00165	LIMEN-SIGNAL-789398B999BED34E	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	256	Row names a plausible direct source surface, but the local evidence is materially non-English or translation-sensitive.	Translation-safe source-surface existence only; no policy/legal inference from machine translation.	Route to translation-aware source review.
BTR-00166	LIMEN-SIGNAL-7A105C064E6D2025	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	727	Row names a plausible direct source surface, but the local evidence is materially non-English or translation-sensitive.	Translation-safe source-surface existence only; no policy/legal inference from machine translation.	Route to translation-aware source review.
BTR-00167	LIMEN-SIGNAL-7A93B58033069B8C	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	271	Row names a plausible direct source surface, but the local evidence is materially non-English or translation-sensitive.	Translation-safe source-surface existence only; no policy/legal inference from machine translation.	Route to translation-aware source review.
BTR-00168	LIMEN-SIGNAL-7D63DAD8EF278054	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/laws.jsonl	40	Local row names an official public-sector source, but the underlying surface is non-English/translation-sensitive.	Surface plausibility only pending translation-aware review.	Route to translation-aware source review.
BTR-00169	LIMEN-SIGNAL-7E1A99168F223555	translation_sensitive_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/southern-europe-language-history.jsonl	3	Local metadata points to a plausible direct surface, but the evidence is materially non-English or translation-sensitive.	Surface plausibility only pending translation-aware review.	Route to translation-aware source review.
BTR-00170	LIMEN-SIGNAL-7E74B89FAC4AEEBE	translation_sensitive_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/persian-urdu-language-latest.jsonl	4	Local row names a likely direct official surface and clearly marks Persian-language translation need.	Surface plausibility only pending translation-aware review.	Route to translation-aware source review.
