signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-2C6344AA8333FBBF	needs_named_source_extraction	country_or_source_pack_proxy	Local PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv row points toward a source topic but does not name one reviewable surface yet.	naming/resolution only; no direct-source claim yet	extract named source from local pack	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-2C666F37BB6B5B9E	negative_evidence_candidate	negative_evidence_row	Local OBSERVABILITY_250_COUNTRY_MATRIX.csv row records absence, weakness, or unsupported evidence rather than a direct source surface.	absence/weakness in local evidence only	keep as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-2C6705D77BF0725B	negative_evidence_candidate	negative_evidence_row	Local OBSERVABILITY_COUNTRY_PROFILES.md row records absence, weakness, or unsupported evidence rather than a direct source surface.	absence/weakness in local evidence only	keep as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-2C68CBA8900738F0	reject_noise	derived_internal_artifact	Local global-south-kenya-records.jsonl artifact is derived/internal material, not a direct-source surface.	none; derived/internal artifact only	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-records.jsonl
LIMEN-SIGNAL-2C7F8ED9F9B9A91D	negative_evidence_candidate	negative_evidence_row	Local claim-support-digest.json row records absence, weakness, or unsupported evidence rather than a direct source surface.	absence/weakness in local evidence only	keep as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-2C8093761AB2B582	reject_noise	derived_internal_artifact	Local claim-support-digest.csv artifact is derived/internal material, not a direct-source surface.	none; derived/internal artifact only	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-digest.csv
LIMEN-SIGNAL-2C80D9A88A8E65A3	merge_existing_surface	existing_registry_surface	Helsinki AI Register menu/link surface is already modeled locally; dedupe it.	dedupe only; no substantive claim	dedupe to existing surface	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-2C8385549F171B9D	negative_evidence_candidate	negative_evidence_row	Local PALLAS_SECOND_PASS_SCORE_CHANGES.csv row records absence, weakness, or unsupported evidence rather than a direct source surface.	absence/weakness in local evidence only	keep as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-2C8522999C82A2FB	negative_evidence_candidate	negative_evidence_row	Local PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md row records absence, weakness, or unsupported evidence rather than a direct source surface.	absence/weakness in local evidence only	keep as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md
LIMEN-SIGNAL-2C8BC669D1681BEE	needs_named_source_extraction	country_or_source_pack_proxy	Local OBSERVABILITY_RESEARCH_QUEUE.csv row points toward a source topic but does not name one reviewable surface yet.	naming/resolution only; no direct-source claim yet	extract named source from local pack	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-2C950F0E426742C2	source_reviewed_candidate	named_direct_source_surface	Local source ledger names Dutch Algorithm Register as an official primary register surface.	source-surface existence only	queue bounded source-surface review	/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md
LIMEN-SIGNAL-2C95A3602959DCBF	negative_evidence_candidate	negative_evidence_row	Local OBSERVABILITY_250_COUNTRY_MATRIX.csv row records absence, weakness, or unsupported evidence rather than a direct source surface.	absence/weakness in local evidence only	keep as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
