signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-75E3584153965BB1	reject_noise	scholarly_index_row	Scholarly index metadata, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-75E6B5BAC7C18A20	negative_evidence_candidate	gap_summary_row	Country profile records thin visibility/gap findings, not a named source surface.	Negative or absence evidence only from local metadata.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-75F4C4B609900F7C	reject_noise	journal_artifact	Internal journal artifact, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/projects/public-ai-registry/journal.md
LIMEN-SIGNAL-75F604FAC9428BAB	reject_noise	derived_graphic	Derived note graphic, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-profile-v01-strict-window-20260522T160305Z.svg
LIMEN-SIGNAL-75FAA97473C304D6	reject_noise	atlas_summary_row	Atlas summary/config row, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-760045D5864FC785	reject_noise	manuscript_artifact	Paper prose artifact, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/venue/evidence-supply-chain-jipitec-preprint.md
LIMEN-SIGNAL-760BF09BB368F679	reject_noise	notes_artifact	Notes pointer to a paper file, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-existing-agent-handoff-2026-05-23.md
LIMEN-SIGNAL-760C406085C8CAC9	reject_noise	internal_analysis_artifact	Internal claim-support artifact, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-refresh-v0.2.csv
LIMEN-SIGNAL-7610E1F6D1D26582	reject_noise	scholarly_index_row	Scholarly index metadata, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-76111A9F09E4CEE9	negative_evidence_candidate	negative_gap_row	Candidate-matrix row records a targeted search-negative for sandbox evidence.	Negative or absence evidence only from local metadata.	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-7612B2BED0FDF8DC	merge_existing_surface	existing_register_surface	Helsinki AI Register sample row duplicates an existing modeled register surface.	Dedup to existing modeled surface only.	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-7613EAFB377DB337	reject_noise	world_matrix_summary	World-matrix summary row, not a direct source surface.	No direct-source claim should be made from this derived artifact.	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
