queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BTR-00113	LIMEN-SIGNAL-50A904FBC6C407A3	translation_sensitive_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-054/observatory-cells.json	399	plausible direct surface but local evidence is translation-sensitive	translation-safe surface review only; no substantive conclusion from machine translation	route to translation-aware source review
BTR-00114	LIMEN-SIGNAL-519E5BA18B4CD564	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-010/article-a-table-row-matrix-v0.2.md	27	plausible direct surface but local evidence is translation-sensitive	translation-safe surface review only; no substantive conclusion from machine translation	route to translation-aware source review
BTR-00115	LIMEN-SIGNAL-51F28B869002F506	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	969	Local row names a plausible direct source surface, but the evidence is materially non-English or translation-sensitive.	Surface plausibility only pending translation-aware review.	Route to translation-aware source review.
BTR-00116	LIMEN-SIGNAL-52A8DA87885822CC	translation_sensitive_surface	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	8739	Local row names a plausible direct source surface, but the evidence is materially non-English or translation-sensitive.	Surface plausibility only pending translation-aware review.	Route to translation-aware source review.
BTR-00117	LIMEN-SIGNAL-53FB578CEEE895A5	translation_sensitive_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	274	Local row names a plausible direct source surface, but the evidence is materially non-English or translation-sensitive.	Surface plausibility only pending translation-aware review.	Route to translation-aware source review.
BTR-00118	LIMEN-SIGNAL-577AB708A3649DAE	non_english_official_pdf_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	194	Official AgID guideline PDF is concrete but materially Italian-language.	translation-sensitive surface review only	route to translation-aware source review
BTR-00119	LIMEN-SIGNAL-5815816ED6CCC7D0	non_english_official_procurement_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	252	Named Tunisian procurement portal is concrete but local evidence is Arabic-language.	translation-sensitive surface review only	route to translation-aware source review
BTR-00120	LIMEN-SIGNAL-5ADCE729A5D90248	non_english_statutory_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	152	Greek official gazette PDF is concrete but materially Greek-language.	translation-sensitive surface review only	route to translation-aware source review
BTR-00121	LIMEN-SIGNAL-5B738EA7DE327D2E	translation_sensitive_surface	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv	9	local evidence is translation-sensitive and should not be promoted from this row alone	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review
BTR-00122	LIMEN-SIGNAL-5B9980C9E6B10147	translated_register_record	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv	10	local evidence relies on auto-translated register text	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review
BTR-00123	LIMEN-SIGNAL-5C3794E2CA450F67	foreign_language_digest	P1_official_or_regulator_review	legal-research	court AI	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/foreign-language-digest.json	8404	local evidence is foreign-language digest material and translation-sensitive	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review
