queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00113	LIMEN-SIGNAL-50A904FBC6C407A3	translation_source_reviewed	en	https://www.digital.go.jp/en/policies/genai	Government AI GENAI / Japan Digital Agency	Local artifact cites an English official Digital Agency GENAI page; it supports source-surface public-sector GenAI context only.	Source-surface/context; no legal, safety, compliance, or scale claim beyond cited page metadata.	Extract parent official page only if this row is needed for a bounded source table.
BTR-00114	LIMEN-SIGNAL-519E5BA18B4CD564	source_surface_only_no_case	English/Finnish/Swedish noted locally	local row: article-a-table-row-matrix-v0.2.md:27	Hilma + Helsinki AI Register	Comparator row says procurement/register surfaces are visible but unmatched, scope-mismatched, and not denominator-ready.	Comparator/source-surface only; no Finland-wide coverage, linkage, gap, deployment, or compliance claim.	Retain as context comparator; do not promote to case evidence.
BTR-00115	LIMEN-SIGNAL-51F28B869002F506	source_surface_only_no_case	fr	https://www.economie.gouv.fr/daj/commande-publique	Commande publique / Ministère de l’Économie DAJ	Official French procurement framework surface is named, but local row finds no Saint Pierre and Miquelon AI procurement policy.	General procurement-governance context only; no AI procurement or local application claim.	Keep as adjacent procurement context or seek a local AI-specific source.
BTR-00116	LIMEN-SIGNAL-52A8DA87885822CC	candidate_for_parent_source_extraction	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	Colombia Constitutional Court judgment T-323/24	Local digest names PretorIA and tutela review-selection, but translation_status is human_review_needed.	Concrete source-surface candidate only; no legal, due-process, compliance, or incident truth claim from translation.	Extract and human-review original Spanish parent source before any case-level use.
BTR-00117	LIMEN-SIGNAL-53FB578CEEE895A5	source_surface_only_no_case	sv	https://www.regeringen.se/artiklar/2025/10/myndigheters-ai-anvandning-okar/	Myndigheters AI-användning ökar / Government Offices of Sweden	Government article is useful AI-use inventory context and explicitly not a public algorithm register.	Context-only public-sector AI inventory surface; no register, completeness, or deployment finding.	Retain as Swedish context; do not use as algorithm-register evidence.
BTR-00118	LIMEN-SIGNAL-577AB708A3649DAE	translation_source_reviewed	it	https://www.agid.gov.it/sites/agid/files/2025-02/Linee_Guida_adozione_IA_nella_PA.pdf	AgID Linee Guida per l’adozione dell’Intelligenza Artificiale nella PA	Official Italian draft/consultation PDF has lifecycle/procurement themes, but local row says it does not establish a public algorithm register.	Guidance/consultation source-surface only; no operational register, compliance, or adoption claim.	Use only as Italian PA AI guidance context; require original-language extraction for quotations.
BTR-00119	LIMEN-SIGNAL-5815816ED6CCC7D0	source_surface_only_no_case	ar	https://www.marchespublics.gov.tn/ar/documentations/4809/download	Public procurement documentation portal / Government of Tunisia	Official Arabic procurement documentation supports procurement-governance context; AI procurement clauses were not verified locally.	General procurement context only; no AI-specific procurement-control claim.	Hold for original-language review only if AI-specific clauses are later targeted.
BTR-00120	LIMEN-SIGNAL-5ADCE729A5D90248	candidate_for_parent_source_extraction	el	https://www.et.gr/api/DownloadFeksApi/?fek_pdf=20220100146	Law 4961/2022 Article 7 / Hellenic Government Gazette	Local row identifies a concrete official gazette article on AI contractor obligations, but source is materially Greek.	Statutory source-surface only pending original-language extraction; no legal interpretation or compliance finding.	Extract Article 7 Greek text and reviewer-safe paraphrase before case-level use.
BTR-00121	LIMEN-SIGNAL-5B738EA7DE327D2E	cross_project_duplicate	en	authoritative-jurisdiction-language-depth-register-v0.1.tsv:9; SRC-AUTH-0010/SRC-AUTH-0011	FCC Lingo Telecom deepfake robocall authoritative core	Local register already marks this as shared_authoritative_core in English, not a translation-review item.	Existing authoritative-core metadata only; no new incident truth, legal, or enforcement conclusion.	Reuse existing authoritative-core route; remove from translation-sensitive queue if deduping.
BTR-00122	LIMEN-SIGNAL-5B9980C9E6B10147	machine_translation_hold	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Dutch Algorithm Register record: Octobox Anonymisation	Record-level evidence relies on English auto-translation from Dutch and unresolved reuse terms.	Machine-translated record-surface only; no remedy, risk, oversight, or uniform register-coverage claim.	Obtain Dutch original or verified translation before substantive coding.
