queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00241	LIMEN-SIGNAL-0D29874400CBCF80	country_gap_no_parent_source		Curaçao research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:32	Country gap/profile queue row lists search themes only; no parent source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00242	LIMEN-SIGNAL-0D6FEFEA7DEC54A8	country_gap_no_parent_source		Ivory Coast research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:60	Country gap/profile queue row lists search themes only; no parent source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00243	LIMEN-SIGNAL-0D86DE9C7B21D044	source_url_extracted	https://carbyne.com/products/apex/	Carbyne APEX	v02-gap-sprint.json:2330-2343; source-resolution-appendix-v0.1.md:738	Gap-sprint row names Carbyne APEX; local source-resolution appendix preserves the public URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	route extracted URL to bounded direct-source posture review only
BPSE-00244	LIMEN-SIGNAL-0DF520E64C13C439	country_gap_no_parent_source		Sao Tome and Principe hardening summary	PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:28	Country hardening summary aggregates indicator gaps and no concrete parent URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00245	LIMEN-SIGNAL-0DF99DCE67E74D6E	country_gap_no_parent_source		Nauru research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:67	Country gap/profile queue row lists search themes only; no parent source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00246	LIMEN-SIGNAL-0E169923E02BD1F7	country_gap_no_parent_source		Cayman Islands matrix placeholder	OBSERVABILITY_250_COUNTRY_MATRIX.csv:137	Country matrix summary contains gap flags and source-name snippets but no concrete parent URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00247	LIMEN-SIGNAL-0E2BBACE2E0D1971	country_gap_no_parent_source		Egypt research-queue placeholder	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:53	Country gap/profile queue row lists search themes only; no parent source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00248	LIMEN-SIGNAL-0E5339ED87FC1280	country_gap_no_parent_source		Cayman Islands research-queue placeholder	OBSERVABILITY_RESEARCH_QUEUE.csv:51	Country gap/profile queue row lists search themes only; no parent source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00249	LIMEN-SIGNAL-0E7E25817354132B	country_gap_no_parent_source		Ghana country review-load summary	PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:40	Country review-load summary aggregates indicator notes and no concrete parent URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	do not promote; retain as gap/profile placeholder unless a concrete source URL is separately harvested
BPSE-00250	LIMEN-SIGNAL-0ECC6B60A37F3646	source_url_extracted	https://socialprotectionai.org/use-case/TGO-002	CNSS Biosecu facial-recognition proof-of-life for pensioners	v02-coverage-gap-sprint.manifest.json:2825-2837; global-agent-atlas-source-documents-v0.1.csv:445	Manifest row names CNSS Biosecu; local export ledger preserves the AI Hub source URL.	processing-state parent-source URL triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	route extracted URL to bounded direct-source posture review only
