signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-7FA9CFACAE278D46	source_reviewed_candidate	official_named_surface	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv
LIMEN-SIGNAL-7FAA0D6FE0635A9E	source_reviewed_candidate	official_named_surface	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-7FBA8A349A83D663	source_reviewed_candidate	official_named_surface	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv
LIMEN-SIGNAL-7FBB63AC12D1F5CC	source_reviewed_candidate	official_named_surface	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-7FCB5362F34A8476	merge_existing_surface	duplicate_modeled_surface	Proxy row duplicates the already-modeled Dutch Algorithm Register surface.	dedupe only; no new substantive claim beyond the already-modeled surface	dedupe against existing surface record	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-7FDEA44297343D92	negative_evidence_candidate	bounded_negative_gap_surface	Local row records bounded negative or gap evidence tied to an official search trail or official surface.	bounded negative/gap evidence only; not proof of absence or nonexistence	retain as bounded negative/gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-7FE306BCD36E5ACF	needs_named_source_extraction	proxy_or_wrapper_surface	Local row is a proxy or wrapper that points toward a source family but does not itself expose a named reviewable surface.	proxy indication only; no direct-source claim until a named surface is extracted	extract named direct source from local metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl
LIMEN-SIGNAL-7FF19C67AED269E7	reject_noise	internal_derived_artifact	Local row is manuscript, config, script, summary, or other derived artifact rather than a direct source surface.	no direct-source claim; internal or derived artifact only	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-120-20260603T0704/records.jsonl
LIMEN-SIGNAL-7FF385970E7E8A1C	source_reviewed_candidate	official_named_surface	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	queue bounded source-surface review	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-data-method-preprint-package-20260607T120747Z/references/source-ledger.md
LIMEN-SIGNAL-7FFEB2169DEAB6ED	merge_existing_surface	duplicate_modeled_surface	Proxy row duplicates the already-modeled Dutch Algorithm Register surface.	dedupe only; no new substantive claim beyond the already-modeled surface	dedupe against existing surface record	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-801220580DB913FA	reject_noise	internal_derived_artifact	Local row is manuscript, config, script, summary, or other derived artifact rather than a direct source surface.	no direct-source claim; internal or derived artifact only	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-80125C229B0F9056	needs_named_source_extraction	proxy_or_wrapper_surface	Local row is a proxy or wrapper that points toward a source family but does not itself expose a named reviewable surface.	proxy indication only; no direct-source claim until a named surface is extracted	extract named direct source from local metadata	/srv/tyche/gaia/tyche-research-vault/papers/eatf-agent-card-attestation-lab/wave3-worldcards/sncs-d-26-04573-return-fix/supplement-source/world-cards-observatory-supplement-v0.1/reference-atlas.seed.jsonl
LIMEN-SIGNAL-803878F23FB2D508	negative_evidence_candidate	bounded_negative_gap_surface	Local row records bounded negative or gap evidence tied to an official search trail or official surface.	bounded negative/gap evidence only; not proof of absence or nonexistence	retain as bounded negative/gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_6_SOURCE_PACK.csv
LIMEN-SIGNAL-803AAB6B469AD9EB	negative_evidence_candidate	bounded_negative_gap_surface	Local row records bounded negative or gap evidence tied to an official search trail or official surface.	bounded negative/gap evidence only; not proof of absence or nonexistence	retain as bounded negative/gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv
LIMEN-SIGNAL-8048BF152056A2DE	source_reviewed_candidate	official_named_surface	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	queue bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-80580ECD1E0AC37F	negative_evidence_candidate	bounded_negative_gap_surface	Local row records bounded negative or gap evidence tied to an official search trail or official surface.	bounded negative/gap evidence only; not proof of absence or nonexistence	retain as bounded negative/gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-80701CFE34BB7815	merge_existing_surface	duplicate_modeled_surface	Proxy row duplicates the already-modeled Government of Canada AI Register surface.	dedupe only; no new substantive claim beyond the already-modeled surface	dedupe against existing surface record	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/deployed-gap-map-field-coding-template-v0.1.csv
LIMEN-SIGNAL-8070F381052FE001	reject_noise	internal_derived_artifact	Local row is manuscript, config, script, summary, or other derived artifact rather than a direct source surface.	no direct-source claim; internal or derived artifact only	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_INDEX_DICTIONARY.md
