queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00746	LIMEN-SIGNAL-1BEBC98A2F95B488	source_surface_only_no_case	en metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:24653	Pallas Yemen weak_source_warning	English local metadata says checked sources did not show AI law, sandbox, algorithm register, AI procurement, or AI lifecycle evidence; no case surface to promote.	Local source-surface/context only; no AI incident, deployment, law, compliance, or prevalence claim.	Keep as negative/context evidence; do not promote as edge case without a named original source.
BTR-00747	LIMEN-SIGNAL-1EB315D4F9BB6C7D	translation_source_reviewed	en	https://news.microsoft.com/source/asia/features/with-help-from-next-generation-ai-indian-villagers-gain-easier-access-to-government-services/ ; https://www.thoughtworks.com/en-in/clients/jugalbandi	Jugalbandi government-services chatbot	Local record names English Microsoft and Thoughtworks surfaces for multilingual public-service chatbot; translation is not needed for these cited sources.	Named source-surface and local metadata only; no legal, safety, compliance, deployment adequacy, prevalence, or incident-truth claim.	Route to named-source extraction if a bounded public-service chatbot surface is needed; keep claim ceiling explicit.
BTR-00748	LIMEN-SIGNAL-213586F3810283AB	translation_source_reviewed	en / Dutch official registry surface	https://algoritmes.overheid.nl/en/algoritme/87422766	Sounding Language	Official Dutch Algorithm Register CSV row names Sounding Language with In use status; reviewed as registry surface only.	Official registry row/source-surface only; no substantive policy, compliance, safety, legality, or performance claim.	Candidate for parent-source detail extraction from the official register, not reviewed-core promotion.
BTR-00749	LIMEN-SIGNAL-21437F615877B2D3	source_surface_only_no_case	en metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:24653	Pallas Yemen weak_source_warning	Same local metadata as BTR-00746: it records absence/weakness of AI governance evidence, not an AI procurement case.	Local source-surface/context only; no AI procurement, deployment, law, compliance, or prevalence claim.	Keep as duplicate negative/context evidence; require named original source before any case extraction.
BTR-00750	LIMEN-SIGNAL-2408D3F27BF686A1	translation_source_reviewed	en / Dutch official registry surface	https://algoritmes.overheid.nl/en/algoritme/55542467	Automatic website translation.	Official Dutch Algorithm Register CSV row names Automatic website translation with In use status; reviewed as registry surface only.	Official registry row/source-surface only; no substantive policy, compliance, safety, legality, or performance claim.	Candidate for parent-source detail extraction from the official register, not reviewed-core promotion.
BTR-00751	LIMEN-SIGNAL-2757797E43BC3C90	translation_source_reviewed	zh	https://help.aliyun.com/zh/product/3034770.html ; https://help.aliyun.com/zh/product/2987146.html	Alibaba Cloud AgentTeams and Enterprise Agent Application Platform	Chinese Alibaba Cloud help surfaces name AgentTeams and adjacent enterprise agent platform/product pages; reviewed only as translation-sensitive vendor surface.	Vendor/source-surface translation posture only; no legal, compliance, safety, deployment, prevalence, or ranking claim.	Use one canonical Alibaba source packet for any parent extraction; keep human-review-needed flag.
BTR-00752	LIMEN-SIGNAL-28F51A5262052ED9	cross_project_duplicate	zh	https://help.aliyun.com/zh/product/3034770.html ; https://help.aliyun.com/zh/product/2987146.html	Alibaba Cloud AgentTeams and Enterprise Agent Application Platform	Duplicate Alibaba Cloud AgentTeams source surface from another GAIA backup; no new translation evidence beyond BTR-00751.	Duplicate source-surface only; no legal, compliance, safety, deployment, prevalence, or ranking claim.	Deduplicate to canonical Alibaba source packet before any extraction.
BTR-00753	LIMEN-SIGNAL-49B20D67EF7B92C7	translation_source_reviewed	en	https://kore.ai/agent-platform/	Kore.ai Artemis Agent Platform	Local source-resolution marks the Kore.ai source as English/none-needed; record is a provider surface for agent governance/observability claims.	Provider source-surface only; no compliance, safety, legality, audit adequacy, deployment impact, or prevalence claim.	Route to bounded named-source extraction only if the provider-control surface is needed.
BTR-00754	LIMEN-SIGNAL-53BA5086214022E8	translation_source_reviewed	en	https://fmcide.gov.ng/fmcide-and-meta-launch-govguide-nigeria-an-ai-powered-government-services-chatbot/	GovGuide Nigeria government-services chatbot	Local source-resolution marks official FMCIDE page as English/none-needed; record supports public-service chatbot source surface only.	Official announcement/source-surface only; no legal, safety, compliance, service quality, incident, or high-risk classification claim.	Route to named-source extraction if public-service chatbot surface is needed; keep no-finding boundary.
BTR-00755	LIMEN-SIGNAL-59522B5C27DCA034	cross_project_duplicate	en / Dutch official registry surface	https://algoritmes.overheid.nl/en/algoritme/55542467	Automatic website translation.	Duplicate of the Automatic website translation Dutch Algorithm Register row already reviewed in BTR-00750.	Duplicate official registry/source-surface only; no substantive policy, compliance, safety, legality, or performance claim.	Deduplicate to BTR-00750/canonical registry accession before extraction.
