source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://ttja.ee/en/private-client/communications/radio-communication/radio-equipment	2	LIMEN-SIGNAL-A3892B8A6530552D; LIMEN-SIGNAL-EBF74C81E0811EAA	bulk_named_source_autoresolve	ttja.ee	https://ttja.ee/en/private-client/communications/radio-communication/radio-equipment	ttja.ee	regulatory sandbox	Semantic-link record references a transparency-link field but does not name the underlying reviewable source surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://tyche.ee	1	LIMEN-SIGNAL-F594C9B51806CB87	bulk_named_source_autoresolve	tyche.ee	https://tyche.ee	tyche.ee	retraction	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://u.ae/en/about-the-uae/digital-uae/digital-technology/artificial-intelligence/artificial-intelligence-in-government-policies	1	LIMEN-SIGNAL-953DB2D18266C80F	bulk_named_source_autoresolve	u.ae	https://u.ae/en/about-the-uae/digital-uae/digital-technology/artificial-intelligence/artificial-intelligence-in-government-policies	u.ae	regulatory sandbox	Local row points toward possible source families or a country/profile wrapper but does not expose a single named reviewable source surface yet.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://uaelegislation.gov.ae/en/policy/details/the-uae-charter-for-the-development-and-use-of-artificial-intelligence	3	LIMEN-SIGNAL-61D4F640512FB5DF; LIMEN-SIGNAL-970518C1E6EC7C50; LIMEN-SIGNAL-BE72C7A51F2E180F	bulk_named_source_autoresolve	uaelegislation.gov.ae	https://uaelegislation.gov.ae/en/policy/details/the-uae-charter-for-the-development-and-use-of-artificial-intelligence	uaelegislation.gov.ae	automated decision	Derived atlas/history row points toward a source but does not name the reviewable surface yet.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ucl.ac.uk/bartlett/sites/bartlett/files/iipp-wp-2018-09_estonias_digital_transformation.pdf	1	LIMEN-SIGNAL-ED529BB5AB0E1ED8	bulk_named_source_autoresolve	ucl.ac.uk	https://www.ucl.ac.uk/bartlett/sites/bartlett/files/iipp-wp-2018-09_estonias_digital_transformation.pdf	ucl.ac.uk	fabricated reference	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://vanban.chinhphu.vn	1	LIMEN-SIGNAL-D3083619A449955C	bulk_translation_source_review	vanban.chinhphu.vn	https://vanban.chinhphu.vn/	Government of Viet Nam / State Bank of Viet Nam - Decree No. 94/2025/ND-CP	regulatory sandbox	Local official portal row identifies a banking sandbox decree, but only sectoral fintech sandbox maturity is explicit.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://vaticanstate.va/phocadownload/leggi-decreti/normativa-generale/N.%20DCCII%20-%2020241216.pdf	1	LIMEN-SIGNAL-9B9C8AE15210DF55	bulk_translation_parent_source_extraction	vaticanstate.va	https://www.vaticanstate.va/phocadownload/leggi-decreti/normativa-generale/N.%20DCCII%20-%2020241216.pdf	N. DCCII AI guidelines decree — Governorate of Vatican City State / Pontifical Commission	regulatory sandbox	Source-pack row contains explicit Vatican decree PDF URL for AI experimentation/application opinions.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://wdocs-pub.chd.lu/docs/compilation/docpa/pdf/8476_Dossier_Complet.pdf	2	LIMEN-SIGNAL-5D3560F194C74E7C; LIMEN-SIGNAL-C06B3DFE505DB786	bulk_parent_source_extraction	wdocs-pub.chd.lu	https://wdocs-pub.chd.lu/docs/compilation/docpa/pdf/8476_Dossier_Complet.pdf	AI Act sandbox provisions in bill 8476 — Chambre des Députés du Grand-Duché de Luxembourg	regulatory sandbox	Local source-refresh row for LU I03 provides a concrete parliamentary dossier PDF for sandbox provisions.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://whitehouse.gov/wp-content/uploads/2025/02/M-25-22-Driving-Efficient-Acquisition-of-Artificial-Intelligence-in-Government.pdf	2	LIMEN-SIGNAL-37042E041B621A10; LIMEN-SIGNAL-5DDF7760A3C2EF9F	bulk_parent_source_extraction	whitehouse.gov	https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-22-Driving-Efficient-Acquisition-of-Artificial-Intelligence-in-Government.pdf	Driving Efficient Acquisition of Artificial Intelligence in Government (M-25-22)	AI procurement	US I08 source-refresh row gives exact OMB PDF URL.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://www12.senado.leg.br/radio/1/noticia/2024/12/10/senado-envia-a-camara-proposta-que-regulamenta-uso-da-ia-no-brasil	1	LIMEN-SIGNAL-A261C584F1C3B7BF	bulk_named_source_autoresolve	www12.senado.leg.br	https://www12.senado.leg.br/radio/1/noticia/2024/12/10/senado-envia-a-camara-proposta-que-regulamenta-uso-da-ia-no-brasil	www12.senado.leg.br	regulatory sandbox	Scholarly/index wrapper points toward sources but no named direct surface is exposed.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://www25.senado.leg.br/web/atividade/materias/-/materia/157233	2	LIMEN-SIGNAL-52A463C9E97D1854; LIMEN-SIGNAL-90D587A358684507	bulk_named_source_autoresolve	www25.senado.leg.br	https://www25.senado.leg.br/web/atividade/materias/-/materia/157233	www25.senado.leg.br	automated decision; procurement AI	Local row points toward an underlying source surface but does not yet expose the named reviewable surface cleanly.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
