source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://ttja.ee/en/private-client/communications/radio-communication/radio-equipment	closed_noncase_source_surface	https://ttja.ee/en/private-client/communications/radio-communication/radio-equipment	ttja.ee	ttja.ee			radio equipment regulation; source surface		Estonia / EU	TTJA page explains radio equipment/RED regulatory requirements; no concrete AI edge-case event or finding is present in the cluster.	Regulatory context/source-family only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Public page is communications/radio-equipment guidance, not a bounded AI incident, vulnerability, authority finding, or case record.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://tyche.ee	closed_noncase_source_surface	https://tyche.ee	tyche.ee	tyche.ee			website/source surface		Estonia	Tyche homepage locator is a generic source surface and the input row does not identify a concrete AI edge-case event or finding.	Website locator only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	No named reviewable source surface or bounded case record is exposed by the cluster metadata.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://u.ae/en/about-the-uae/digital-uae/digital-technology/artificial-intelligence/artificial-intelligence-in-government-policies	closed_noncase_source_surface	https://u.ae/en/about-the-uae/digital-uae/digital-technology/artificial-intelligence/artificial-intelligence-in-government-policies	u.ae	u.ae			AI policy; government guidance		United Arab Emirates	U.ae AI government policies page is policy/guidance context rather than a concrete AI edge-case event or finding.	Policy context only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Government policy page may describe programs or rules but the cluster does not contain a case-level event, action, vulnerability, or finding.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://uaelegislation.gov.ae/en/policy/details/the-uae-charter-for-the-development-and-use-of-artificial-intelligence	closed_noncase_source_surface	https://uaelegislation.gov.ae/en/policy/details/the-uae-charter-for-the-development-and-use-of-artificial-intelligence	uaelegislation.gov.ae	uaelegislation.gov.ae			AI charter; policy text		United Arab Emirates	UAE AI charter page is policy text on AI development/use, not a concrete edge-case record.	Charter/policy source only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Policy/charter text is normally noncase absent a specific event, finding, enforcement action, or vulnerability; none is identified here.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://ucl.ac.uk/bartlett/sites/bartlett/files/iipp-wp-2018-09_estonias_digital_transformation.pdf	closed_noncase_source_surface	https://www.ucl.ac.uk/bartlett/sites/bartlett/files/iipp-wp-2018-09_estonias_digital_transformation.pdf	ucl.ac.uk	ucl.ac.uk			working paper; digital government context	2018	Estonia	UCL working paper on Estonia digital transformation is scholarly/context material and does not by itself identify a concrete AI edge-case case record.	Scholarly/context source only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	The input signal mentions fabricated reference, but the locator is a broad working paper surface with no extracted concrete AI event/finding.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close unless a precise passage naming an event/finding is separately extracted.
https://vanban.chinhphu.vn	closed_noncase_source_surface	https://vanban.chinhphu.vn/	Government of Viet Nam / State Bank of Viet Nam - Decree No. 94/2025/ND-CP	vanban.chinhphu.vn			fintech sandbox; decree portal	2025	Vietnam	Vietnam government legal portal/decree locator concerns a banking/fintech sandbox; the cluster does not expose a concrete AI edge-case event or finding.	Legal/decree source surface only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Law/decree/sandbox text is source-family context, not a case candidate without an applied event/finding.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://vaticanstate.va/phocadownload/leggi-decreti/normativa-generale/N.%20DCCII%20-%2020241216.pdf	closed_noncase_source_surface	https://www.vaticanstate.va/phocadownload/leggi-decreti/normativa-generale/N.%20DCCII%20-%2020241216.pdf	N. DCCII AI guidelines decree — Governorate of Vatican City State / Pontifical Commission	vaticanstate.va			AI guidelines; decree	2024-12-16	Vatican City State	Vatican decree PDF concerns AI experimentation/application opinions or guidelines; it is not a concrete edge-case event or finding.	Normative decree/guidance only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Official AI rule/guidance text is not a case candidate absent a specific applied incident, vulnerability, or authority finding.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://wdocs-pub.chd.lu/docs/compilation/docpa/pdf/8476_Dossier_Complet.pdf	closed_noncase_source_surface	https://wdocs-pub.chd.lu/docs/compilation/docpa/pdf/8476_Dossier_Complet.pdf	AI Act sandbox provisions in bill 8476 — Chambre des Députés du Grand-Duché de Luxembourg	wdocs-pub.chd.lu			AI Act sandbox; parliamentary dossier		Luxembourg	Luxembourg parliamentary dossier PDF contains AI Act/sandbox legislative material, not a concrete AI edge-case event or finding.	Legislative dossier/source surface only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Parliamentary bill/dossier source is normative context; no specific case-level adverse event/finding is exposed.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://whitehouse.gov/wp-content/uploads/2025/02/M-25-22-Driving-Efficient-Acquisition-of-Artificial-Intelligence-in-Government.pdf	closed_noncase_source_surface	https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-22-Driving-Efficient-Acquisition-of-Artificial-Intelligence-in-Government.pdf	Driving Efficient Acquisition of Artificial Intelligence in Government (M-25-22)	whitehouse.gov			AI procurement; federal guidance	2025-02	United States	OMB M-25-22 is federal AI acquisition guidance, not a concrete AI edge-case event or finding.	Procurement policy/guidance only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Policy memorandum sets acquisition practices; it does not itself establish a bounded incident, vulnerability, or authority finding.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
https://www12.senado.leg.br/radio/1/noticia/2024/12/10/senado-envia-a-camara-proposta-que-regulamenta-uso-da-ia-no-brasil	closed_noncase_source_surface	https://www12.senado.leg.br/radio/1/noticia/2024/12/10/senado-envia-a-camara-proposta-que-regulamenta-uso-da-ia-no-brasil	www12.senado.leg.br	www12.senado.leg.br			AI legislation; news record	2024-12-10	Brazil	Brazil Senate radio/news item reports legislative movement on AI regulation; it is not a concrete AI edge-case event or finding.	Legislative process/news source only.	No legality/safety/compliance/deployment/prevalence/guilt/ranking claim.	Article concerns a proposal being sent to the Chamber; no case-level event or authority finding is identified.	Needs concrete event/finding passage from direct public source and dedupe before any reviewed-core consideration.	Only after reviewed-core acceptance with source-backed bounded claim.	Close as noncase source surface.
