queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00145	LIMEN-SIGNAL-6A8658B825A9E3A0	translation_source_reviewed	Arabic/Gulf routing metadata	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-028/language-delta.json#L10	gaia-boost-028 language-delta	Internal packet confirms Arabic/Gulf translation-sensitive evidence route; it is not itself a primary source.	translation-safe routing/context only; no case, legality, prevalence, or safety claim	Extract and review named parent source_document_ids before any source-level use.
BTR-00146	LIMEN-SIGNAL-6AED28B9C1950838	translation_source_reviewed	Portuguese	https://www.bcb.gov.br/estabilidadefinanceira/sandbox	Banco Central do Brasil — Sandbox Regulatório	Official Portuguese regulator page is a concrete sectoral sandbox surface; local notes warn not to treat it as general AI sandbox evidence.	sectoral sandbox source-surface only; no AI-specific or compliance claim	Retain as Brazil sectoral context; seek AI-specific ANPD/other source for AI sandbox claims.
BTR-00147	LIMEN-SIGNAL-6C67FD37EA03E329	source_surface_only_no_case	English/Suriname strategy PDF	https://gov.sr/wp-content/uploads/2023/09/Suriname-National-Digital-Strategy-2023-2030.pdf	Government of Suriname — National Digital Strategy 2023-2030	Official strategy is indirect transparency/safe/secure context and local notes say no public algorithm register was found.	strategy/context only; no algorithm-register or deployed-case claim	Keep as weak context or negative-register support; do not promote to case.
BTR-00148	LIMEN-SIGNAL-6CF8EC484098D653	needs_original_language_source	Portuguese	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD — sandbox regulatório: Por que Inteligência Artificial?	Local record names a strong Portuguese ANPD AI-sandbox page but fetch failed and no source text is present.	locator-only; no factual/legal/policy claim from metadata or translation	Acquire original Portuguese source snapshot, then run translation-aware review.
BTR-00149	LIMEN-SIGNAL-6D0434EAB532AC1D	translation_source_reviewed	Chinese	https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm	Cyberspace Administration of China — Interim Measures for Generative AI Services	Chinese official rule is a concrete governance source; local note limits it to partial public-service context and rejects procurement-compliance inference.	source-surface governance context only; no procurement, legality, compliance, or prevalence claim	Retain as partial context; require procurement-specific source for procurement claims.
BTR-00150	LIMEN-SIGNAL-6DAEEB3D8D8862E0	needs_original_language_source	English	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Local seed names an official platform but direct fetch failed with network-unreachable and no page text was captured.	locator-only; no programme substance, policy, or case claim	Capture original source locally before review or extraction.
BTR-00151	LIMEN-SIGNAL-6E069BCA3E21693F	translation_source_reviewed	Turkish	https://www.sanayi.gov.tr/assets/pdf/UlusalYapayZekaStratejisi2024-2025EylemPlani.pdf	Ministry of Industry and Technology — National AI Strategy 2024-2025 Action Plan	Official Turkish action-plan source was locally checked for sandbox/test-bed terms; notes support negative operational-sandbox posture only.	negative source-surface only; no operational sandbox or policy-effectiveness claim	Keep no-operational-AI-sandbox warning unless a direct sandbox page appears.
BTR-00152	LIMEN-SIGNAL-6E7AD2EC8D3D0D9E	needs_original_language_source	Greek	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr — mAIgov usage policy	Local record names a Greek public-service AI assistant policy but access returned 403 and no source text is available.	locator-only; no safeguards, deployment, or legal claim	Acquire original Greek source or approved local snapshot before case review.
BTR-00153	LIMEN-SIGNAL-6EAEF41E9FC0B1C8	translation_source_reviewed	Portuguese	https://digital.gov.pt/pt/inteligencia-artificial/ia-responsavel	Digital.gov.pt / ARTE / AMA — IA Responsável	Official Portuguese AI-responsibility framework is concrete guidance; notes say transparency questions are not a public algorithm register.	guidance/framework surface only; no public-register or compliance claim	Retain as context; seek separate register inventory for algorithm-register evidence.
BTR-00154	LIMEN-SIGNAL-6EEE676F06DA35BD	translation_source_reviewed	Norwegian	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	Datatilsynet — Sandkassesiden	Norwegian regulator sandbox programme page is a concrete official surface describing a guidance offer for privacy-friendly AI innovation.	official sandbox programme surface only; no outcome, compliance, or safety claim	Pair with project/report sources before any maturity or case-level statement.
BTR-00155	LIMEN-SIGNAL-701C3DE798967BAA	translation_source_reviewed	Norwegian	https://www.datatilsynet.no/regelverk-og-verktoy/rapporter-og-utredninger/rapporter-fra-sandkassa/	Datatilsynet — Rapporter og funn fra sandkassa	Norwegian sandbox report index is a concrete official surface listing sandbox projects and downloadable outputs.	report-index surface only; no individual project finding or compliance claim	Use for parent report extraction and project-level source review.
BTR-00156	LIMEN-SIGNAL-71827233DCC238BD	machine_translation_hold	Spanish	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	Corte Constitucional de Colombia — T-323/24	Digest names PretorIA from a Spanish court judgment, but translation status is human-review-needed and direct court fetch had failed.	candidate public evidence only; no legal conclusion, due-process finding, or incident truth	Review original Spanish judgment/snapshot before promoting any PretorIA claim.
BTR-00157	LIMEN-SIGNAL-72A75A21F7E59A93	needs_original_language_source	Turkish	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Local Turkish official-source seed timed out and has no captured text, leaving only routing metadata.	locator-only; no policy-content or governance claim	Fetch or locate original Turkish source snapshot before translation-aware review.
BTR-00158	LIMEN-SIGNAL-72DEA70CCDBDBD95	source_surface_only_no_case	Czech	https://www.mpo.gov.cz/assets/cz/podnikani/digitalni-ekonomika/umela-inteligence/2024/8/Narodni-strategie-umele-intelience-CR-2030.pdf	Czech Ministry of Industry and Trade — Národní strategie umělé inteligence ČR 2030	Official Czech strategy discusses sandbox support/opportunity but local notes found no operational national AI sandbox page.	strategy-intent context only; no operational sandbox or implementation claim	Keep as policy-intent context; require direct sandbox source for case promotion.
BTR-00159	LIMEN-SIGNAL-73E0E76FB831190E	candidate_for_parent_source_extraction	Korean/English route metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.md#L17	readiness-negative-route-v0.1-kr-register	Protocol row defines a translated South Korea public-register route; it is not a source surface or evidence item itself.	routing/protocol only; no register existence, absence, or case claim	Run bounded parent-source extraction against explicit Korean government/register sources.
BTR-00160	LIMEN-SIGNAL-743034957BDD13E4	needs_original_language_source	English	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana Ministry of Communication — Ghana launches National AI Strategy	Local Ghana ministry seed is plausible but fetch failed on TLS timeout and no page text is present.	locator-only; no strategy-content, readiness, or public-sector claim	Capture original ministry page or archived local snapshot before review.
