queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02450	LIMEN-SIGNAL-A01F8C431E627215	research_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	159	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02451	LIMEN-SIGNAL-A13F0AA05974216E	research_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	110	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02452	LIMEN-SIGNAL-A26AE1C37D45AF40	research_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	158	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02453	LIMEN-SIGNAL-A2CC56AD6E28DD33	research_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	175	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02454	LIMEN-SIGNAL-A2DDD268047EC144	research_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	179	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02455	LIMEN-SIGNAL-A33F40999772B4B2	research_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	149	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02456	LIMEN-SIGNAL-A38D1670665A97AE	research_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	164	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02457	LIMEN-SIGNAL-A4B2DFC26402C19B	research_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	104	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02458	LIMEN-SIGNAL-A4EDF4278387AA65	research_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	132	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02459	LIMEN-SIGNAL-A59EB653F77625A7	research_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	122	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02460	LIMEN-SIGNAL-A73B8C75616BE01A	research_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	148	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02461	LIMEN-SIGNAL-A7B99010E703B9C3	research_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	107	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
BPSE-02462	LIMEN-SIGNAL-A81E2C297E6B8379	research_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	140	Research-queue row lists country/query targets but no named reviewable source surface.	source-discovery target only; no source-surface claim	extract named official/vendor/register source before review
