queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02042	LIMEN-SIGNAL-2457AD5D0CF3E66B	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	118	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02043	LIMEN-SIGNAL-2566A698ABD9DF72	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	175	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02044	LIMEN-SIGNAL-259A92ADA3601CD4	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	150	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02045	LIMEN-SIGNAL-25DC4C18DBFB25F3	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	180	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02046	LIMEN-SIGNAL-266B7B33F6945D66	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	102	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02047	LIMEN-SIGNAL-267C30783309B985	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	151	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02048	LIMEN-SIGNAL-269E6E4F2F957027	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	164	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02049	LIMEN-SIGNAL-2793D2F24F923BCB	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	178	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02050	LIMEN-SIGNAL-27F52BB00B0253CE	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	180	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02051	LIMEN-SIGNAL-28274B07D9A972D6	unresolved_metadata_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1492	Local metadata does not expose a named reviewable source surface.	May claim only that source resolution is required.	Resolve a concrete direct source surface before review.
