signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-727C7C41680FCEC4	negative_evidence_candidate	search_negative_row	local candidate-matrix row records no AI/regulatory sandbox source found	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-72847416690BFE30	reject_noise	seed_note	seed rationale text is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z
LIMEN-SIGNAL-72848F3727ACEDF3	needs_named_source_extraction	gap_sprint_wrapper	generic gap-sprint label mentions a source family but no named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-728514D02E62A8E0	negative_evidence_candidate	weak_source_warning	warning row says the named transparency platform is not an algorithm register	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-7289CFB08BED22E4	reject_noise	screening_error_row	literature-screening error row is derived search noise, not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-728E70F3E164886A	needs_named_source_extraction	research_queue_country_row	research-queue row lists desired source families but no named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-7291FC863B26DC93	reject_noise	seed_mission_text	seed mission text is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-729665BF3F5BA47B	reject_noise	manuscript_prose	paper prose about register visibility is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/venue/evidence-supply-chain-jipitec-preprint.md
LIMEN-SIGNAL-72998048B57B78ED	reject_noise	external_index_error	external-index error metadata is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/nordic-language-history.jsonl
LIMEN-SIGNAL-729A1DF393F870E9	needs_named_source_extraction	source_document_proxy	source-document metadata names an organization but not a stable reviewable surface here	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-120-20260603T0704/source_documents.jsonl
LIMEN-SIGNAL-72A60BD7B90FB591	reject_noise	scholarly_secondary	scholarly DOI citation about sandboxes is not a direct sandbox source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-refresh-v0.2.md
LIMEN-SIGNAL-72AA977658F1936D	translation_review_needed	official_public_digital_agency_page	named NOSi platforms page is a plausible official surface but the local evidence is materially Portuguese	surface existence only pending translation-sensitive confirmation	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-72ADD67ED3B6DFC6	reject_noise	failure_ledger_row	negative-control failure-ledger row is audit noise, not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/authority-buyer-strict-relaxed-failure-ledger-v0.1.csv
LIMEN-SIGNAL-72B5A4AE57D3DD22	source_reviewed_candidate	official_policy_page	official EU AI Act page is a concrete policy source surface named in local text	surface existence only; no truth/compliance inference	queue bounded source-surface review	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/p0-source-packs/raw/verify-ai-act-art-57-sandbox-records/acc5ad4063972046.txt
LIMEN-SIGNAL-72B8807FCEE3CA21	needs_named_source_extraction	review_question_wrapper	human review prompt names a use case but not one stable reviewable source surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/review/human-source-review-sprint.md
LIMEN-SIGNAL-72C0E31EBD10EA5F	reject_noise	hypothesis_summary	hypothesis summary text is a derived synthesis, not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-72C17C6C7181F953	reject_noise	seed_title_text	seed/back-up title text is not itself the reviewable source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-72C31EF2700B06EE	negative_evidence_candidate	country_gap_flags	country gap-flags row records absence-limited algorithm-register evidence	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-72C371097FEEB452	reject_noise	scholarly_index_record	scholarly index metadata is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-72C4F4B439B2BA70	needs_named_source_extraction	register_history_wrapper	history wrapper indicates a city algorithm-register family but does not cleanly expose the named surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl
LIMEN-SIGNAL-72CF9F41A1174B0D	reject_noise	prior_batch_artifact	previous-batch source-review input row is queue recursion noise	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/source-review-batches/20260614T0830Z/source-review-input.tsv
LIMEN-SIGNAL-72D8BBC96806F398	needs_named_source_extraction	source_document_proxy	source-document metadata points toward an underlying vendor/source page but is not it	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-08-agentic-supply-chain.source-documents.jsonl
LIMEN-SIGNAL-72D983692706DC8A	reject_noise	scholarly_index_record	scholarly index metadata is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/arabic-language-history.jsonl
LIMEN-SIGNAL-72F1E17A9B481000	reject_noise	scholarly_index_record	scholarly index metadata is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-72F4D03F074A8E06	reject_noise	draft_heading	draft section heading is internal manuscript structure, not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/draft.md
LIMEN-SIGNAL-72F51ED793761547	negative_evidence_candidate	country_matrix_negative	local delta row records no verified AI sandbox source for Cocos Islands	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-72F9E039D9D553C5	reject_noise	seed_title_text	seed/back-up title text is not itself the reviewable source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-72FAA6AAC8F13245	needs_named_source_extraction	review_question_wrapper	review-question row points toward possible sources but does not expose one stable named surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-018/rare-language-bridge-mini-batch-v0.1.json
LIMEN-SIGNAL-72FAE56327AB4FB9	negative_evidence_candidate	country_contrast_gap_row	contrast row records bounded no-ai-law/no-register/no-procurement findings	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-7301FEDA25ECF7A4	needs_named_source_extraction	claim_support_proxy	claim-support row points toward underlying sources but is not a direct source surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-730A86AE0C2D4007	negative_evidence_candidate	country_matrix_negative	local matrix row records absence-limited negative evidence for algorithm register	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-730B58943BA06B83	needs_named_source_extraction	gap_sprint_wrapper	generic gap-sprint label mentions a source family but no named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-730E3185BE6F5845	merge_existing_surface	existing_registry_surface	Amsterdam nested coverage points to the already-modeled Dutch Algorithm Register surface	deduplicate to existing modeled surface only	deduplicate against existing local surface record	/srv/tyche/projects/public-ai-registry/data/registry-source-family-denominator-post-accession-20260607.csv
LIMEN-SIGNAL-730EF7F69FBD15A1	merge_existing_surface	registry_record_derivative	derived fact row points back to the already-modeled Dutch Algorithm Register surface	deduplicate to existing modeled surface only	deduplicate against existing local surface record	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-73134B8FA8E1E992	reject_noise	scholarly_index_record	scholarly index metadata is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-latest.jsonl
LIMEN-SIGNAL-7318764044EADF8F	negative_evidence_candidate	country_contrast_gap_row	contrast row records no algorithm register found for El Salvador	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-731C18CA3C37C265	reject_noise	indicator_label	indicator label text is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-731D9F1C93278F50	negative_evidence_candidate	search_negative_row	review-queue row records no AI procurement rules found	absence-limited evidence only; no claim beyond the local negative finding	keep in negative-evidence lane	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-7325B85AB0B662BD	reject_noise	scholarly_index_record	scholarly index metadata is not a direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-73291C6FDF205878	needs_named_source_extraction	source_summary_wrapper	ledger summary says register family is covered but does not expose one reviewable surface here	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/source-ledger-cycle-check-v0.2.csv
LIMEN-SIGNAL-732B69C94EE8C2B7	reject_noise	vendor_marketing	vendor marketing/source-document metadata is not a public-sector direct source surface	no direct-source claim from the local derived artifact	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv
LIMEN-SIGNAL-732BE9F07349C0D5	needs_named_source_extraction	claim_support_wrapper	claim-support curated row cites local evidence paths but no single named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-curated.csv
LIMEN-SIGNAL-73300B40A9A5603D	needs_named_source_extraction	research_queue_country_row	research-queue row lists desired source families but no named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-73340AC91B3B038A	needs_named_source_extraction	research_queue_country_row	research-queue row lists desired source families but no named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
