row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-01257	LIMEN-SIGNAL-CB674E89EB693AE8	needs_named_url_extraction	P3	regulator_or_public_authority	official_transparency_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1232	"12,NZ,New Zealand,I05,,2,M,2,H,,true,,""MBIE agency-level algorithm transparency page and Algorithm Use Policy materially strengthen evidence for charter-based transparency practice, but no unified public algorithm register was found."",,,,nz"	Snippet names MBIE algorithm transparency page and Algorithm Use Policy as direct official surfaces.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01258	LIMEN-SIGNAL-D42B8D187D13CBE1	needs_named_url_extraction	P3	regulator_or_public_authority	named_second_pass_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	1020	"16,AX,Aland Islands,I03,,0,L,1,M,,true,,""No operational public AI sandbox was found, but the draft AI bill now contains explicit proposed provisions for regulatory sandboxes and real-world testing, including participation and reporting duti"	Second-pass row names a concrete official source surface for bounded review.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01259	LIMEN-SIGNAL-D5F102BE2ACCB374	needs_named_url_extraction	P3	regulator_or_public_authority	named_second_pass_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1562	"16,AX,Aland Islands,I03,,0,L,1,M,,true,,""No operational public AI sandbox was found, but the draft AI bill now contains explicit proposed provisions for regulatory sandboxes and real-world testing, including participation and reporting duti"	Second-pass row names a concrete official source surface for bounded review.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01260	LIMEN-SIGNAL-DFB4FD88978D2203	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_or_sectoral_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1262	"12,US,United States,I05,,2,M,2,H,,true,,""OMB eGov 2024 Federal Agency AI Use Case Inventory replaces weak portal evidence and raises confidence, but scope is federal agency AI use cases rather than a comprehensive national algorithm registe"	local row names a concrete official/sectoral inventory, sandbox, testbed, or transparency surface for bounded source review	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01261	LIMEN-SIGNAL-E2EDA28956E9532E	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1623	"16,ZA,South Africa,I03,,2,H,2,H,,true,,""Fintech regulatory sandbox evidence remains strong enough for the sectoral-sandbox score, but IFWG old pretty URLs need replacement/manual recheck and no AI-specific sandbox was found."",,,,za-source-h"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01262	LIMEN-SIGNAL-E33723CDC68BC7C4	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulator_page	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23063	"title: ""Regulatory Sandbox"","	Named SECP Regulatory Sandbox official regulator page is present in local atlas top_sources.	source-surface existence/posture only; no AI-specificity, legality, deployment, prevalence, or compliance claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01263	LIMEN-SIGNAL-E6716CDF842E586C	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2258	"16,AX,Aland Islands,I03,,0,L,1,M,,true,,""No operational public AI sandbox was found, but the draft AI bill now contains explicit proposed provisions for regulatory sandboxes and real-world testing, including participation and reporting duti"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01264	LIMEN-SIGNAL-EA2C55B913D3B0E8	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1800	"13,IS,Iceland,I05,,0,L,0,M,,true,,""Official public-sector AI guidance contains transparency expectations, including disclosure of AI use, decision-making processes, and assumptions of underlying algorithms, but no public algorithm register/"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01265	LIMEN-SIGNAL-ED09223D09B5146A	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_or_sectoral_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1740	"12,US,United States,I05,,2,M,2,H,,true,,""OMB eGov 2024 Federal Agency AI Use Case Inventory replaces weak portal evidence and raises confidence, but scope is federal agency AI use cases rather than a comprehensive national algorithm registe"	local row names a concrete official/sectoral inventory, sandbox, testbed, or transparency surface for bounded source review	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01324	LIMEN-SIGNAL-26EF867382AC288F	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1566	"16,BE,Belgium,I05,,1,M,2,M,,true,,""BOSA/AI4Belgium observatory states that a cartography inventories AI projects in the Belgian public sector and is regularly updated. This is partial transparency/inventory evidence, not a full national alg"	Local metadata names a concrete institutional source surface suitable for bounded source-surface review.	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
