signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-9A5364B48AD5DAAE	source_reviewed_candidate	official_algorithm_register_surface	Local metadata names the Dutch Government Algorithm Register on algoritmes.overheid.nl.	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	open named-source extraction packet	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl
LIMEN-SIGNAL-9A5C9BE299045586	negative_evidence_candidate	negative_gap_record	Local row records absence, weak-source, or gap evidence rather than a named source surface.	Absence/gap evidence only; not evidence of underlying truth, legality, compliance, safety, deployment, prevalence, or ranking.	retain as negative-evidence/gap record	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-9A60675B6B2E04FF	reject_noise	internal_derived_noise	Local manifest metadata is an internal queue artifact, not a direct source surface.	Internal/derived artifact only; not a direct-source claim surface.	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json
LIMEN-SIGNAL-9A62B24EEA240DF2	reject_noise	internal_derived_noise	Local atlas label row is schema/taxonomy metadata, not a named source surface.	Internal/derived artifact only; not a direct-source claim surface.	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-9A7196BE19697536	negative_evidence_candidate	negative_gap_record	Local row records absence, weak-source, or gap evidence rather than a named source surface.	Absence/gap evidence only; not evidence of underlying truth, legality, compliance, safety, deployment, prevalence, or ranking.	retain as negative-evidence/gap record	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-9A71A1D09FE2C988	merge_existing_surface	duplicate_existing_register_surface	Local row duplicates the already-modeled Helsinki AI Register surface.	Duplicate pointer to an already-modeled source surface only; no new substantive inference.	deduplicate to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv
LIMEN-SIGNAL-9A73EB84ED4DD562	negative_evidence_candidate	negative_gap_record	Local row records absence, weak-source, or gap evidence rather than a named source surface.	Absence/gap evidence only; not evidence of underlying truth, legality, compliance, safety, deployment, prevalence, or ranking.	retain as negative-evidence/gap record	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-9A80A5E5F21B5BD5	source_reviewed_candidate	official_sandbox_surface	Local source pack names Latvijas Banka Innovation Hub / fintech innovation support page.	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	open named-source extraction packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-9A8225A45E55F531	reject_noise	internal_derived_noise	Local external-index error log is internal fetch noise, not a direct source surface.	Internal/derived artifact only; not a direct-source claim surface.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/french-german-language-history.jsonl
LIMEN-SIGNAL-9A875F2E88D4C270	reject_noise	internal_derived_noise	Local executive brief prose is a derived manuscript artifact, not a direct source surface.	Internal/derived artifact only; not a direct-source claim surface.	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/tyche-atlas-v0.2-executive-brief-latest.md
