queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00129	LIMEN-SIGNAL-628DDEE8608F6F2A	source_surface_only_no_case	is	https://www.stjornarradid.is/verkefni/upplysingataeknimal-rikisins/gervigreind/	Gervigreind hjá hinu opinbera	Official Icelandic policy/guidance page is named, but local metadata says it is not evidence of a public AI regulatory sandbox.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Keep as negative/context source surface; do not use as sandbox evidence.
BTR-00130	LIMEN-SIGNAL-630C5E9487AA9D20	cross_project_duplicate	nl	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government	Derived public-ai-registry artifact using English auto-translation from Dutch; duplicate of existing Dutch register source-review path.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate upstream; if needed, review original Dutch register record.
BTR-00131	LIMEN-SIGNAL-6411BAC2ADA757C0	translation_source_reviewed	tr	https://acikkaynak.goc.gov.tr/bilge8	Bilge8 institutional AI assistant	Official Turkish source surface names an institutional AI assistant/model family, but local metadata does not support an algorithm-register claim.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Use only as official system-description surface; separate from algorithm-register evidence.
BTR-00132	LIMEN-SIGNAL-649A3920DDDCD6F9	translation_source_reviewed	zh	https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm	Interim Measures for Generative AI Services	Official Chinese ministry-rule surface is named, but local metadata frames it only as partial governance/procurement context.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Retain as governance context; do not infer procurement compliance or a unified AI procurement rule.
BTR-00133	LIMEN-SIGNAL-6527CA713338FAA8	translation_source_reviewed	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24	Local Spanish-source metadata names an official Colombian court judgment discussing judicial generative AI use and PretorIA, with human review still needed.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Route to Spanish-aware source extraction before any legal or case-level claim.
BTR-00134	LIMEN-SIGNAL-65291C2A1198F12F	candidate_for_parent_source_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Named official PDF lead has no local source body because fetch failed; metadata alone is not enough for substantive review.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate with other MOITT leads and extract one canonical local source copy.
BTR-00135	LIMEN-SIGNAL-66674134A73C43CD	cross_project_duplicate	en	https://egov-ai.e.gov.ph/developers/chat-ai	Chat AI / eGovAI API	Same eGovAI developer-doc/API workflow surface as existing upstream review; no new case-level automated-decision evidence here.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate into the existing eGovAI source-review record.
BTR-00136	LIMEN-SIGNAL-66C9670318751259	source_surface_only_no_case	sr	https://www.ai.gov.rs/tekst/sr/238/etika-u-vestackoj-inteligenciji.php	Ethics in Artificial Intelligence page	Official Serbian ethics/policy page is relevant background, but local metadata says it is not a public algorithm register.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Keep as weak transparency-culture context; do not use as algorithm-register evidence.
BTR-00137	LIMEN-SIGNAL-67B5C92AEFCD2DC4	cross_project_duplicate	nl	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government	Markdown copy repeats the same Dutch Algorithm Register auto-translation sample as BTR-00130.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate with BTR-00130/upstream public-ai-registry review.
BTR-00138	LIMEN-SIGNAL-685475CAB9E238AD	translation_source_reviewed	zh	https://www.cac.gov.cn/2022-12/11/c_1672221949354811.htm	Deep synthesis provisions	Official Chinese rule surface is named for labeling/traceability context, but exact articles still require original-language mapping.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Use as translation-reviewed source surface; map exact provisions before any policy/legal claim.
