source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://doi.org/10.14357/20718594190101	closed_noncase_source_surface	https://doi.org/10.14357/20718594190101	doi.org	doi.org	Noncase source surface: DOI 10.14357/20718594190101	scholarly_index_source_surface_noncase	automated_decision_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.14357/20718594190304	closed_noncase_source_surface	https://doi.org/10.14357/20718594190304	doi.org	doi.org	Noncase source surface: DOI 10.14357/20718594190304	scholarly_index_source_surface_noncase	automated_decision_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.14357/20718594200202	closed_noncase_source_surface	https://doi.org/10.14357/20718594200202	doi.org	doi.org	Noncase source surface: DOI 10.14357/20718594200202	scholarly_index_source_surface_noncase	ai_evidence_source_surface_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.14357/20718594220106	closed_noncase_source_surface	https://doi.org/10.14357/20718594220106	doi.org	doi.org	Noncase source surface: DOI 10.14357/20718594220106	scholarly_index_source_surface_noncase	automated_decision_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.14357/20718594240302	closed_noncase_source_surface	https://doi.org/10.14357/20718594240302	doi.org	doi.org	Noncase source surface: DOI 10.14357/20718594240302	scholarly_index_source_surface_noncase	automated_decision_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.14361/9783839472774-006	closed_noncase_source_surface	https://doi.org/10.14361/9783839472774-006	doi.org	doi.org	Noncase source surface: DOI 10.14361/9783839472774-006	scholarly_index_source_surface_noncase	ai_evidence_source_surface_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.1515/fa-2016-1032	closed_noncase_source_surface	https://doi.org/10.1515/fa-2016-1032	doi.org	doi.org	Noncase source surface: DOI 10.1515/fa-2016-1032	scholarly_index_source_surface_noncase	algorithm_register_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.15750/chss.68.201805.009	closed_noncase_source_surface	https://doi.org/10.15750/chss.68.201805.009	doi.org	doi.org	Noncase source surface: DOI 10.15750/chss.68.201805.009	scholarly_index_source_surface_noncase	ai_evidence_source_surface_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.1609/aies.v8i2.36663	closed_noncase_source_surface	https://doi.org/10.1609/aies.v8i2.36663	doi.org	doi.org	Noncase source surface: DOI 10.1609/aies.v8i2.36663	scholarly_index_source_surface_noncase	regulatory_sandbox_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://doi.org/10.16937/kcti.rep.2021.e45	closed_noncase_source_surface	https://doi.org/10.16937/kcti.rep.2021.e45	관광산업의 디지털 전환 수준 진단과 정책대응 방향	doi.org	Noncase source surface: 관광산업의 디지털 전환 수준 진단과 정책대응 방향	scholarly_index_source_surface_noncase	scholarly_index_context			DOI/index locator identifies scholarly or bibliographic source surface; the row does not expose a concrete AI edge-case event, action, vulnerability, official record, or finding.	Source-surface accounting only; no reviewed-core case claim from this record alone.	Do not infer incident truth, legal/safety/compliance finding, AI deployment, prevalence, guilt, or ranking from a DOI/index citation.	Input metadata and exact DOI locator identify a scholarly/index, standards, policy-adjacent, or source-family surface rather than a named bounded edge-case record suitable for hardening.	Find a public original-source passage with concrete event/action/finding, actor/entity, date or docket, and a narrow evidence-supported claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
