signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-001A5573C54E7E48	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-008734AA9B4BF892	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-008F45631BEE840F	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Government of Canada AI Register record with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-00D662EB4B666090	translation_review_needed	translation_sensitive_register_record	Local row names a Dutch Algorithm Register surface but flags English auto-translation from Dutch; translation-sensitive review is needed.	translation-safe source-surface review only; no legal, policy, safety, deployment, prevalence, or compliance conclusion	route to translation-aware review or verify against original-language register text	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260618T033625Z/tables/registry-gap-map-v0.2.csv
LIMEN-SIGNAL-0112B94FD7C24D90	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-03887D9D543490F7	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-048A9D8A43F60FB0	translation_review_needed	translation_sensitive_register_record	Local row names a Dutch Algorithm Register surface but flags English auto-translation from Dutch; translation-sensitive review is needed.	translation-safe source-surface review only; no legal, policy, safety, deployment, prevalence, or compliance conclusion	route to translation-aware review or verify against original-language register text	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260618T033625Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-054261CA293621BB	translation_review_needed	translation_sensitive_register_record	Local row names a Dutch Algorithm Register surface but flags English auto-translation from Dutch; translation-sensitive review is needed.	translation-safe source-surface review only; no legal, policy, safety, deployment, prevalence, or compliance conclusion	route to translation-aware review or verify against original-language register text	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260618T040500Z/tables/registry-sample-records-v0.2.csv
LIMEN-SIGNAL-06366BD7F2522036	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-0729C4B420A92C56	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-08238E8D30E228BA	merge_existing_surface	already_modeled_registry_surface	Local aggregate/comparator row points to an already-modeled registry surface rather than a new individual source record.	registry-surface metadata only; no individual deployment, compliance, prevalence, or ranking claim	merge with existing registry/dashboard surface model instead of promoting again	/srv/tyche/projects/public-ai-registry/data/evidence-schema-comparator-v0.1.csv
LIMEN-SIGNAL-0B24D6C52C05BF8A	translation_review_needed	translation_sensitive_register_record	Local row names a Dutch Algorithm Register surface but flags English auto-translation from Dutch; translation-sensitive review is needed.	translation-safe source-surface review only; no legal, policy, safety, deployment, prevalence, or compliance conclusion	route to translation-aware review or verify against original-language register text	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260618T040500Z/tables/registry-sample-records-v0.2.csv
LIMEN-SIGNAL-0C5842D0DEA3360C	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Scottish AI Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
LIMEN-SIGNAL-114747DD4E8A5B35	source_reviewed_candidate	direct_official_source_surface	Local row names a concrete Dutch Algorithm Register record/source surface with local metadata sufficient for bounded source-surface review.	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	retain as direct source candidate; inspect only the named local/source surface if promoted	/srv/tyche/projects/public-ai-registry/data/stratified-field-coding-sample-v0.1.csv
