source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://mitic.gov.py/wp-sitemap-posts-post-1.xml	closed_noncase_source_surface	https://mitic.gov.py/wp-sitemap-posts-post-1.xml	MITIC sitemap/static source check for algorithm/register/transparency terms	mitic.gov.py				2026-05-29	Paraguay	No claim beyond: this exact URL is a sitemap/source-family surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer an algorithm register, AI deployment, harm, official finding, compliance status, or prevalence from the sitemap.	MITIC sitemap is a general XML index/static source surface; exact fetch exposed ordinary post URLs, not an AI edge-case event or finding.	If needed, identify a specific MITIC page that records a bounded AI event/finding; this sitemap alone is closed.	None unless a later concrete Paraguay AI edge-case source is found.	close_as_noncase_source_surface
https://mocti.gov.sl	closed_noncase_source_surface	https://mocti.gov.sl/	mocti.gov.sl	mocti.gov.sl					Sierra Leone	No claim beyond: this exact URL is a ministry homepage/source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer a national AI register, deployed system, incident, regulatory action, safety issue, or compliance finding.	MoCTI homepage is an institutional context page; exact fetch showed ministry navigation/agency information, not a concrete AI edge-case event or finding.	Find a specific MoCTI/public record naming an event, decision, vulnerability, evaluation, or official finding.	None until a concrete source record exists.	close_as_noncase_source_surface
https://mopt.gov.lr/documents/national-digitalstrategy2025-2029	closed_noncase_source_surface	https://mopt.gov.lr/documents/national-digitalstrategy2025-2029/	National Digital Strategy (2025-2029)	mopt.gov.lr				2025	Liberia	No claim beyond: this exact URL is a national digital strategy source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer AI system deployment, harm, legal finding, compliance status, or prevalence from strategy language.	National Digital Strategy page is a strategy/document source surface; the row and exact page do not provide a concrete edge-case event or finding.	Extract a specific authority action or concrete edge-case event from an original record, not the strategy landing page alone.	None until converted into a bounded case-level record.	close_as_noncase_source_surface
https://mpo.gov.cz/assets/cz/podnikani/digitalni-ekonomika/umela-inteligence/2024/8/Narodni-strategie-umele-intelience-CR-2030.pdf	closed_noncase_source_surface	https://www.mpo.gov.cz/assets/cz/podnikani/digitalni-ekonomika/umela-inteligence/2024/8/Narodni-strategie-umele-intelience-CR-2030.pdf	Czech Ministry of Industry and Trade	mpo.gov.cz				2024-08	Czech Republic	No claim beyond: this exact URL is an official AI strategy source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer concrete deployment, incident, unlawful conduct, safety failure, compliance failure, or register completeness.	Official Czech AI strategy PDF is policy/strategy text; the input row gives no concrete edge-case event, vulnerability, or finding.	Locate an original case-level source with a bounded finding/event if one exists.	None until a concrete case-level record is available.	close_as_noncase_source_surface
https://mtc.gov.la/index.php?r=site/contents&id=29	closed_noncase_source_surface	https://mtc.gov.la/index.php?r=site/contents&id=29	National Digital Economy Development Vision Strategy and Plan - open government/data platform references	mtc.gov.la					Laos	No claim beyond: this exact URL is a digital strategy/source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer deployed AI, incident, harm, legal/safety/compliance finding, or prevalence.	MTC page is a national digital economy vision/strategy surface; exact fetch showed policy/navigation text, not a concrete AI edge-case event or finding.	Find a specific official/event record before reviewed-core consideration.	None until a bounded AI edge-case record is identified.	close_as_noncase_source_surface
https://mtnima.gov.mr/fr/les-services-numeriques	closed_noncase_source_surface	https://mtnima.gov.mr/fr/les-services-numeriques/	MTNIMA static source check for algorithm register terms	mtnima.gov.mr					Mauritania	No claim beyond: this exact URL is a digital-services source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer an AI register, AI deployment, incident, official finding, or compliance status.	MTNIMA digital-services page is a ministry service/source-family surface; exact fetch showed navigation and service categories, not a concrete AI edge-case event or finding.	Identify a specific service record or authority action that states a bounded AI edge case.	None until a concrete case-level source exists.	close_as_noncase_source_surface
https://nic.gov.in/project/nicci-chatbot	closed_noncase_source_surface	https://www.nic.gov.in/project/nicci-chatbot/	NICCI Chatbot / NIC Chat Interface	nic.gov.in					India	No claim beyond: this exact URL describes the NIC Chat Interface project as a source surface.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer malfunction, unsafe deployment, legal/compliance issue, adoption prevalence, or harm from the product page.	NICCI page is a public product/project description for a chatbot; it does not itself state a concrete edge-case event, vulnerability, harm, or official finding.	Need an original source documenting a specific NICCI incident/evaluation/vulnerability/finding.	None until a concrete bounded event/finding source is found.	close_as_noncase_source_surface
https://niger.opendataforafrica.org	closed_noncase_source_surface	https://niger.opendataforafrica.org/	niger.opendataforafrica.org	niger.opendataforafrica.org					Niger	No claim beyond: this exact URL was reviewed as a generic/open-data source surface.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer AI system deployment, incident, official finding, portal contents, compliance status, or prevalence.	Open Data for Africa portal URL is a generic data portal/source surface; exact fetch was 403 from this environment and metadata gives no concrete AI edge-case event.	Need accessible original source text or a precise dataset/record URL documenting a concrete AI edge case.	None until a public case-level source is available.	close_as_noncase_source_surface
https://numerique.gouv.fr/actualites/politique-de-la-donnee-des-algorithmes-et-des-codes-sources-une-circulaire-du-premier-ministre-renouvelle-lambition-francaise	closed_noncase_source_surface	https://www.numerique.gouv.fr/actualites/politique-de-la-donnee-des-algorithmes-et-des-codes-sources-une-circulaire-du-premier-ministre-renouvelle-lambition-francaise/	Politique de la donnée des algorithmes et des codes sources - DINUM	numerique.gouv.fr					France	No claim beyond: this exact URL is a French government policy article/source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer a complete algorithm register, AI incident, legal violation, safety issue, or deployment proof.	DINUM article concerns policy for data, algorithms, and source code; it is policy/guidance context rather than a concrete AI edge-case event or finding.	Use only if paired with a specific original case-level record or authority action.	None until a bounded case record exists.	close_as_noncase_source_surface
https://oecd-opsi.org/innovations/career-counselling-information-system-ccis	closed_noncase_source_surface	https://oecd-opsi.org/innovations/career-counselling-information-system-ccis/	Career Counselling Information System (CCIS)	oecd-opsi.org					OECD / unspecified implementing jurisdiction	No claim beyond: this exact URL describes CCIS as an innovation/source surface.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer harm, illegality, safety/compliance failure, active deployment proof beyond the page, or prevalence.	OECD OPSI CCIS page is an innovation/project description; it does not itself document a concrete AI edge-case event, vulnerability, harm, or official finding.	Need an original implementing-authority/evaluation record with a concrete bounded finding or event.	None until case-level evidence exists.	close_as_noncase_source_surface
https://open.gov.sg/products/pair	closed_noncase_source_surface	https://www.open.gov.sg/products/pair	open.gov.sg	open.gov.sg				2023	Singapore	No claim beyond: this exact URL describes Pair as an active government AI assistant product surface.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer incident truth, unsafe use, unlawful use, compliance failure, agency-wide deployment, or prevalence.	Open Government Products Pair page is a product description for a government AI assistant; it lacks a concrete edge-case event, vulnerability, harm, or official finding.	Need a specific incident/evaluation/audit/source record about Pair before reviewed-core consideration.	None until a bounded event/finding source is identified.	close_as_noncase_source_surface
https://opendata.gov.al	closed_noncase_source_surface	https://opendata.gov.al/	opendata.gov.al	opendata.gov.al					Albania	No claim beyond: this exact URL is a generic open-data portal source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer an algorithm register, AI deployment, incident, official finding, or compliance status.	Open Data Albania homepage is a generic open-data portal/source surface; exact fetch yielded only generic page text and no AI edge-case event.	Need a precise dataset/record URL or original source text for a concrete AI edge case.	None until a case-level public record exists.	close_as_noncase_source_surface
https://planalto.gov.br/ccivil_03/projetos/ato_2023_2026/2025/pl/pl-6237.htm	closed_noncase_source_surface	https://www.planalto.gov.br/ccivil_03/projetos/ato_2023_2026/2025/pl/pl-6237.htm	planalto.gov.br	planalto.gov.br				2025	Brazil	No claim beyond: this exact URL is a Brazilian AI governance bill/source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer enacted law, enforcement action, violation, safety/compliance finding, deployment proof, or incident.	Planalto PL 6237/2025 is proposed legislation establishing an AI governance system; law/policy text is not a concrete edge-case event or finding.	Only use with a specific official record of an action/finding/event separate from the bill text.	None until a concrete case-level source exists.	close_as_noncase_source_surface
https://plataformadetransparencia.org.mx	closed_noncase_source_surface	https://www.plataformadetransparencia.org.mx/	Plataforma Nacional de Transparencia	plataformadetransparencia.org.mx					Mexico	No claim beyond: this exact URL is a transparency portal/source surface reviewed for extraction.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer an AI algorithm register, concrete record contents, incident, violation, or compliance status.	Plataforma Nacional de Transparencia homepage is a transparency portal/source surface; it does not provide a specific AI edge-case event or finding in this row.	Need a precise public record/response URL or locator documenting a bounded AI edge case.	None until a case-level record is available.	close_as_noncase_source_surface
https://portalunico.iaip.gob.hn	closed_noncase_source_surface	https://portalunico.iaip.gob.hn/	portalunico.iaip.gob.hn	portalunico.iaip.gob.hn					Honduras	No claim beyond: this exact URL was reviewed as a transparency-portal source surface.	Source-surface accounting only; not a reviewed-core case claim.	Do not infer record contents, AI deployment, incident, official finding, compliance status, or prevalence.	IAIP Portal Unico URL is a transparency portal/source surface; exact fetch was 403 from this environment and metadata gives no concrete AI edge-case event.	Need accessible original source text or a precise public record locator documenting a concrete AI edge case.	None until a public case-level source is available.	close_as_noncase_source_surface
