signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-307375CD402C2EE7	reject_noise	derived_noise	scholarly index result, not a direct source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-brazil-latest.jsonl
LIMEN-SIGNAL-307457CCFE01FCB6	negative_evidence_candidate	negative_or_gap_signal	country delta records absence of AI procurement guidance	absence/weak-source evidence only; non-exhaustive	retain as negative evidence and do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-30751214469457DD	merge_existing_surface	existing_modeled_surface	derived Helsinki AI Register fact points to an already-modeled register surface	deduplication to an existing modeled surface only	link to canonical existing surface and drop duplicate promotion	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-30814B6EBB2150D7	negative_evidence_candidate	negative_or_gap_signal	review queue row records no named operational sandbox found	absence/weak-source evidence only; non-exhaustive	retain as negative evidence and do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-3082BBE9F474C4D7	reject_noise	derived_noise	paper draft prose, not a direct source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md
LIMEN-SIGNAL-3082C6D31BBBC474	merge_existing_surface	existing_modeled_surface	Helsinki sample row duplicates an already-modeled register surface	deduplication to an existing modeled surface only	link to canonical existing surface and drop duplicate promotion	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv
LIMEN-SIGNAL-30830029DC000CE4	merge_existing_surface	existing_modeled_surface	alias table points to existing Amsterdam/Dutch register surface	deduplication to an existing modeled surface only	link to canonical existing surface and drop duplicate promotion	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/netherlands-authority-aliases-v0.2.csv
LIMEN-SIGNAL-3085782A91CC4204	reject_noise	derived_noise	count-audit artifact, not a direct source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-path-consistency-audit-20260520T184705Z.json
LIMEN-SIGNAL-3087402D73DA5771	reject_noise	derived_noise	paper draft prose, not a direct source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-count-consistency-20260519T174226Z.md
LIMEN-SIGNAL-308A11110FA9E957	source_reviewed_candidate	official_source_surface	cached official sandbox page exposes a concrete application surface	source-surface existence only; no legality/compliance/prevalence inference	open bounded source packet from local cache/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html
LIMEN-SIGNAL-308BBCDE4D147BA0	negative_evidence_candidate	negative_or_gap_signal	weak-source warning records no AI procurement controls found	absence/weak-source evidence only; non-exhaustive	retain as negative evidence and do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-308CE164E85CEC88	needs_named_source_extraction	wrapper_or_proxy	country queue names target areas but no single reviewable source surface	possible source family only until a named direct surface is extracted	extract one named direct source from local references	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-308E7B3C04AC9215	negative_evidence_candidate	negative_or_gap_signal	queue row says no Reunion-specific sandbox evidence verified	absence/weak-source evidence only; non-exhaustive	retain as negative evidence and do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-30910E0C2F2A9074	merge_existing_surface	existing_modeled_surface	derived Kela/Helsinki fact points to an already-modeled register surface	deduplication to an existing modeled surface only	link to canonical existing surface and drop duplicate promotion	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-3091AAE61123754A	reject_noise	derived_noise	summary note about what qualifies as a register, not a source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SUMMARY.md
LIMEN-SIGNAL-30948140EB029EAD	negative_evidence_candidate	negative_or_gap_signal	external index error is search-negative evidence, not a source surface	absence/weak-source evidence only; non-exhaustive	retain as negative evidence and do not promote as direct surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/articles-books-proceedings-failed-latest.jsonl
LIMEN-SIGNAL-3096962BBA6FE6FD	merge_existing_surface	existing_modeled_surface	Scottish AI Register template row duplicates an already-modeled register surface	deduplication to an existing modeled surface only	link to canonical existing surface and drop duplicate promotion	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/deployed-gap-map-field-coding-template-v0.1.csv
LIMEN-SIGNAL-30A47EB0953CEF77	reject_noise	derived_noise	comparator provenance matrix is internal packaging, not a direct source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-source-provenance-matrix-v0.1.csv
LIMEN-SIGNAL-30A98809D6591B05	needs_named_source_extraction	wrapper_or_proxy	country queue names target areas but no single reviewable source surface	possible source family only until a named direct surface is extracted	extract one named direct source from local references	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-30ABB397583B06EE	negative_evidence_candidate	negative_or_gap_signal	gap-flag board records absence/weakness rather than a source surface	absence/weak-source evidence only; non-exhaustive	retain as negative evidence and do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-30BF3E47BD5D95AF	reject_noise	derived_noise	paper draft prose, not a direct source surface	no direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-actor-normalized-candidate-update.md
