queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01441	LIMEN-SIGNAL-E494E8842A9E7C1D	source_surface_only_no_case		PALLAS grand-program indicator aggregate	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md:184	Aggregate indicator-count table; no named public parent source URL at this row.	aggregate processing metadata only	no_parent_source_action
BPSE-01442	LIMEN-SIGNAL-E4A9447A87F2E43E	country_gap_no_parent_source		New Caledonia sandbox gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv:44	Country score row says no New Caledonia-specific sandbox source located; CNIL is parent-state context only.	bounded negative gap metadata only	leave_as_gap_placeholder
BPSE-01443	LIMEN-SIGNAL-E4BFF0967B6F710E	source_surface_only_no_case		Article A source-readiness codebook field	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/public-release-codebook-v0.1.csv:42	Codebook definition for register/context visibility; no parent source row or URL.	internal codebook metadata only	no_parent_source_action
BPSE-01444	LIMEN-SIGNAL-E4CFD7FF783AD5F3	source_surface_only_no_case		Tyche Atlas monitor_for examples	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/corpus/v0.2-working/codebook-v0.2.3.json:279	Codebook example text names monitoring themes, not a standalone public source surface.	internal corpus/codebook metadata only	no_parent_source_action
BPSE-01445	LIMEN-SIGNAL-E4D236AF57095763	source_url_extracted	http://procurement.gov.ai/	Government of Anguilla Public Procurement Office portal	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:689; /srv/tyche/pallas/imports/zeus2-wsl-pallas-ai-agent-observatory-20260605/prompts/waves/pallas-hardening-sprint-7/ai-source-hardening.md:62	Local hardening table gives exact Public Procurement Office portal URL for the I08 source named by the review row.	source-surface existence only; no AI procurement-policy uplift	review_extracted_source_surface_only
BPSE-01446	LIMEN-SIGNAL-E4E7479B6FEE4FF9	country_gap_no_parent_source		Kiribati observability research-query row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:61	Country research queue lists search strings and desired source types, not a concrete parent URL.	country research-query placeholder only	leave_as_gap_placeholder
BPSE-01447	LIMEN-SIGNAL-E50332F7CDC2AE78	source_surface_only_no_case		Nekropolis session-resume branch note	/srv/tyche/gaia/tyche-research-vault/notes/session-resume-2026-05-23-evening.md:79-85	Internal session state names a branch/repo and corpus decision; no public parent source URL.	internal project-continuity note only	no_parent_source_action
BPSE-01448	LIMEN-SIGNAL-E51284AFC96DB1F0	country_gap_no_parent_source		South Korea public algorithm-register gap	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.csv:152	Country readiness row marks public algorithm register as gap with zero records; no parent URL.	bounded country gap metadata only	leave_as_gap_placeholder
BPSE-01449	LIMEN-SIGNAL-E525C8C543854ED0	country_gap_no_parent_source		Paraguay public algorithm-register gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:43	Country profile states no public algorithm register found and gives only adjacent MITIC/CERT source names.	bounded country profile/gap metadata only	leave_as_gap_placeholder
BPSE-01450	LIMEN-SIGNAL-E52B8B733927466A	country_gap_no_parent_source		North Korea public observability gap profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:251	Country profile lists absence flags for AI law, regulator, sandbox, algorithm register and related infrastructure; no direct parent URL.	bounded country profile/gap metadata only	leave_as_gap_placeholder
BPSE-01451	LIMEN-SIGNAL-E5383F4776447556	source_url_extracted	https://www.bancomoc.mz/pt/areas-de-actuacao/inclusao-financeira/sandbox-regulatorio-do-bm/	Sandbox Regulatorio do BM	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv:134; /srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv:258	Local source-refresh ledger gives exact Bank of Mozambique sandbox URL referenced by the score row.	source-surface existence only; sectoral financial sandbox, not AI-specific	review_extracted_source_surface_only
