query	path	line	snippet_hash	snippet
AI insurance	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/lane-briefs/hermes-continuous-supervisor-brief.md	143	sha256:119af8ab452f949b356425ac5976617520d24bc9294fa6046d46f72d4b17695f	- Extreme cases: facial recognition watchlists, police-report generation, border/migration assistants, emergency call AI, AI tutors for minors, synthetic voice agents, public chatbots giving wrong legal/regulatory guidance, autonomous cyber response, AI insura
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/health-finance-education/20260607T080220Z/matches.tsv	2	sha256:454c09e3572a44c5efb8c170a37b8bf13ef191830047ed19ef10ea5b1cd238a9	AI insurance /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/lane-briefs/hermes-continuous-supervisor-brief.md 143 sha256:119af8ab452f949b356425ac5976617520d24bc9294fa6046d46f72d4b17695f - Extreme c
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/health-finance-education/20260607T080220Z/matches.tsv	3	sha256:8c9992bf4012ab502b4142b1588cbba2449913b464088911a09e247a9baa3372	AI insurance /srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/lane-briefs/hermes-continuous-supervisor-brief.md 168 sha256:119af8ab452f949b356425ac5976617520d24bc9294fa6046d46f72d4b17695f - Extreme cases: facial recognition watchlists, police-rep
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/health-finance-education/20260607T080220Z/summary.json	4	sha256:fdc17a8e4dcff3dd047cf8d7fdedce8ae2cecefec005e506479303258e8e8180	"AI insurance": 2
AI insurance	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/lane-briefs/hermes-continuous-supervisor-brief.md	168	sha256:119af8ab452f949b356425ac5976617520d24bc9294fa6046d46f72d4b17695f	- Extreme cases: facial recognition watchlists, police-report generation, border/migration assistants, emergency call AI, AI tutors for minors, synthetic voice agents, public chatbots giving wrong legal/regulatory guidance, autonomous cyber response, AI insura
AI hiring	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-operational-evidence-extract-2026-06-02.md	72	sha256:e348cca516adc4eed5648edaa0e867fa9876e7cf733ef4e0077e89868b479664	| [HireVue AI Hiring Agent and assessments](https://www.hirevue.com/platform/ai-hiring-agents) | HR Employment | No public trust artifact found | Call APIs, Hiring Screening |
AI hiring	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-operational-evidence-extract-latest.json	1558	sha256:987165489e7cc2f2a06a20a2ab8419fef3480b15916451f6a4c24107d8993635	"name": "HireVue AI Hiring Agent and assessments",
AI hiring	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-operational-evidence-extract-2026-06-04.md	72	sha256:e348cca516adc4eed5648edaa0e867fa9876e7cf733ef4e0077e89868b479664	| [HireVue AI Hiring Agent and assessments](https://www.hirevue.com/platform/ai-hiring-agents) | HR Employment | No public trust artifact found | Call APIs, Hiring Screening |
AI hiring	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-operational-evidence-extract-2026-06-05.md	72	sha256:e348cca516adc4eed5648edaa0e867fa9876e7cf733ef4e0077e89868b479664	| [HireVue AI Hiring Agent and assessments](https://www.hirevue.com/platform/ai-hiring-agents) | HR Employment | No public trust artifact found | Call APIs, Hiring Screening |
AI hiring	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-operational-evidence-extract-latest.md	72	sha256:e348cca516adc4eed5648edaa0e867fa9876e7cf733ef4e0077e89868b479664	| [HireVue AI Hiring Agent and assessments](https://www.hirevue.com/platform/ai-hiring-agents) | HR Employment | No public trust artifact found | Call APIs, Hiring Screening |
