signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-740A9F7A4EB31A7A	needs_named_source_extraction	needs_source_resolution	Local metadata suggests a possible source family but does not yet expose a named direct surface.	possible source hinted locally; direct source still unresolved	extract a named direct source from local metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/reports/semantic-links/estonia-regulatory-sandboxes-2026-05-29.md
LIMEN-SIGNAL-740CE4C601DC4BA7	negative_evidence_candidate	negative_evidence	Weak-source warning row states no official algorithm register/sandbox/procurement source was found.	absence is search-limited negative evidence only; no claim beyond bounded local review	retain as negative-evidence support row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-740FC36831D2FE37	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/zeus1-continuation/20260607T115820Z/candidate-examples-table.tsv
LIMEN-SIGNAL-741537576BF24E61	needs_named_source_extraction	needs_source_resolution	Local metadata suggests a possible source family but does not yet expose a named direct surface.	possible source hinted locally; direct source still unresolved	extract a named direct source from local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-741B5DEFE86EFD5C	negative_evidence_candidate	negative_evidence	Local row records a bounded not-found/gap result rather than a positive source surface.	absence is search-limited negative evidence only; no claim beyond bounded local review	retain as negative-evidence support row	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-009/country-gap-routing-delta-v0.3.json
LIMEN-SIGNAL-74222C7909743A55	needs_named_source_extraction	source_pack_wrapper	Research-queue row lists candidate source types for San Marino but no named source surface.	metadata suggests possible source families only; direct source still unnamed	extract a named official source from local pack before promotion	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-74266D801C641164	merge_existing_surface	existing_surface	Points to already-modeled Helsinki AI Register surface/listing.	source surface already modeled locally; do not promote duplicate as new family	dedupe under existing Helsinki source family	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-74294609C8F25803	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-latest.jsonl
LIMEN-SIGNAL-7433C83CBFF687A5	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-tests-v0.2.2.csv
LIMEN-SIGNAL-74342BD1E6FA8D9D	needs_named_source_extraction	needs_source_resolution	Local metadata suggests a possible source family but does not yet expose a named direct surface.	possible source hinted locally; direct source still unresolved	extract a named direct source from local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md
LIMEN-SIGNAL-743C74E780B902F1	reject_noise	derived_artifact	Evidence-package manuscript prose is not a direct-source surface.	derived local prose only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/ai-evidence-package-profile-v0.2.md
LIMEN-SIGNAL-744A9C1424A54785	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z
LIMEN-SIGNAL-744DB08CB3E973C6	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl
LIMEN-SIGNAL-744DCF468DC903FA	merge_existing_surface	existing_surface	Program note points to Finland/Helsinki register lineage already modeled locally.	source surface already modeled locally; do not promote duplicate as new family	dedupe under existing modeled register lineage	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md
LIMEN-SIGNAL-745564938C7957DD	needs_named_source_extraction	source_pack_proxy	Derived local artifact points toward an underlying source but is not itself the reviewable source surface.	underlying source may exist but is not directly exposed here	extract the named underlying source from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl
LIMEN-SIGNAL-7455CACCFDF3B8E2	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-745BCBE304BD0CA3	needs_named_source_extraction	source_pack_wrapper	Observability queue row lists Solomon Islands target source types but no named direct surface.	metadata suggests possible source families only; direct source still unnamed	extract a named official source from local pack before promotion	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-746F7CB868B5334D	needs_named_source_extraction	source_pack_proxy	Source-pack/proxy row points toward an underlying source but does not expose the direct reviewable surface cleanly.	underlying source likely exists, but this row is only an adjacent artifact	extract the named source surface from local metadata	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-044/publisher-metadata-route-audit.tsv
LIMEN-SIGNAL-747094F623F4AE0D	needs_named_source_extraction	source_pack_wrapper	Country/index row lists desired source types but no named reviewable source surface yet.	metadata suggests possible source families only; direct source still unnamed	extract a named official source from local pack before promotion	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-74711C43209B86C8	reject_noise	derived_artifact	Internal manuscript/code/index artifact, not a direct-source surface.	derived local artifact only; not usable as direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-747A36E0B77A1B48	needs_named_source_extraction	source_pack_proxy	Source-pack/proxy row points toward an underlying source but does not expose the direct reviewable surface cleanly.	underlying source likely exists, but this row is only an adjacent artifact	extract the named source surface from local metadata	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-747B17AD22581C28	negative_evidence_candidate	negative_evidence	Country-matrix row encodes not-found warnings rather than a positive source surface.	absence is search-limited negative evidence only; no claim beyond bounded local review	retain as negative-evidence support row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_COUNTRY_MATRIX.csv
