signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-1F6F4135E77D7FE7	reject_noise	derived_artifact	Internal manuscript/config/index/scholarly artifact rather than a direct source surface.	artifact classification only	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-1F7191507DD3F595	merge_existing_surface	existing_surface	Points to an already-modeled local register/source family and should be deduplicated.	dedupe to existing modeled surface only	link to existing modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-e99bf926a9e8cb1a.bin
LIMEN-SIGNAL-1F73B313DD556767	needs_named_source_extraction	source_pack_proxy	Wrapper/index row points toward a source but does not isolate the final named review surface.	wrapper-level signal only	extract named direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-1F801E227BDBE339	negative_evidence_candidate	negative_evidence	Local row records a search-negative, weak-source, or bounded absence result.	bounded gap/absence evidence only	retain as bounded gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-1F819F0B35A7B164	reject_noise	derived_artifact	Internal manuscript/config/index/scholarly artifact rather than a direct source surface.	artifact classification only	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-curated.csv
LIMEN-SIGNAL-1F82614CB36B6B1A	reject_noise	derived_artifact	Internal manuscript/config/index/scholarly artifact rather than a direct source surface.	artifact classification only	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-008/notice-text-evidence.tsv
LIMEN-SIGNAL-1F86C4FAC064C730	negative_evidence_candidate	negative_evidence	Local row records a search-negative, weak-source, or bounded absence result.	bounded gap/absence evidence only	retain as bounded gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-1F873164EB81BDB5	needs_named_source_extraction	source_pack_proxy	Wrapper/index row points toward a source but does not isolate the final named review surface.	wrapper-level signal only	extract named direct source	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-1F8A340E979586CA	negative_evidence_candidate	negative_evidence	Local row records a search-negative, weak-source, or bounded absence result.	bounded gap/absence evidence only	retain as bounded gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-1F8A5086792EFF68	negative_evidence_candidate	negative_evidence	Local row records a search-negative, weak-source, or bounded absence result.	bounded gap/absence evidence only	retain as bounded gap evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
