row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-01152	LIMEN-SIGNAL-32998E520FAB7A11	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2030	14,NO,Norway,I05,,2,H,2,H,,true,,Digdir AI-use overview is strong transparency evidence but explicitly described as based on outreach and voluntary participation; data.norge endpoint should not be overclaimed as a mandatory algorithm regist	Local metadata names a concrete official, regulator, institutional, or registry surface sufficient for bounded source-surface review.	source-surface existence only; no prevalence, legality, safety, compliance, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01153	LIMEN-SIGNAL-3D41512F2F8DBEB1	needs_named_url_extraction	P3	regulator_or_public_authority	named_direct_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1998	"14,KR,South Korea,I03,,2,H,2,H,,true,,""No score change. sandbox.go.kr and ICT Regulatory Sandbox remain strong operational sandbox evidence; lane did not extract AI-specific case-level evidence, so no upgrade."",,,,,,,,kr-source-hardening,no"	Local metadata names a concrete official, regulator, institutional, or registry surface sufficient for bounded source-surface review.	source-surface existence only; no prevalence, legality, safety, compliance, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01154	LIMEN-SIGNAL-4C6AAB58ABB3D606	needs_named_url_extraction	P3	regulator_or_public_authority	named_review_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1422	"14,KR,South Korea,I03,,2,H,2,H,,true,,""No score change. sandbox.go.kr and ICT Regulatory Sandbox remain strong operational sandbox evidence; lane did not extract AI-specific case-level evidence, so no upgrade."",,,,kr-source-hardening,none"	Second-pass row names a concrete official surface/mechanism sufficient for bounded surface review.	Source-surface existence only; no incident, prevalence, legality, compliance, safety, deployment, or ranking claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01155	LIMEN-SIGNAL-55F559F1C96E83E1	needs_named_url_extraction	P3	regulator_or_public_authority	named_atlas_source	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	20034	"title: ""Regulatory Sandbox - Portal OJK"","	Atlas row names a concrete source surface in local metadata.	Source-surface existence only; no incident, prevalence, legality, compliance, safety, deployment, or ranking claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01156	LIMEN-SIGNAL-5852C31F99721E33	needs_named_url_extraction	P3	regulator_or_public_authority	named official regulator source surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	38174	"title: ""CBS approves regulatory sandbox testing of PacWallex and TickTap Card"","	Local atlas source entry exposes a concrete title with nearby publisher and URL metadata for an official regulator surface.	Bounded source-surface existence/posture only; no incident, legality, compliance, safety, prevalence, or ranking claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01157	LIMEN-SIGNAL-6A2A8CA097BBA60D	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2250	"16,AU,Australia,I05,,1,M,1,M,,true,,""The NSW AI assessment register URL is broken. The current NSW AIAF supports agency AI-register practice for high/critical use cases, but not a public federal algorithm register. Keep score conservative."""	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01158	LIMEN-SIGNAL-6AE455ACFABA3BFE	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	998	15,OM,Oman,I03,,1,L,2,M,,true,,CBO public Fintech Regulatory Sandbox page shows live controlled testing regulator monitoring framework/application materials and first cohort closed; sectoral rather than AI-specific,,,,,,,,om-source-hardenin	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01159	LIMEN-SIGNAL-6DDEFE8B856FE7A1	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2020	14,NL,Netherlands,I05,,3,H,3,H,,false,,Algorithm register evidence hardened with direct public register/API count: /api/algoritme/total-count returned 1442 on 2026-05-31. Existing score remains supported.,,,,,,,,nl-source-hardening,none	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01160	LIMEN-SIGNAL-80F87B1866DE0866	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1267	"13,AE,United Arab Emirates,I03,,2,M,2,H,,true,,""SCA/CMA FinTech Regulatory Sandbox page is accessible and detailed; CBUAE and UAE regulatory-sandbox leads remain official but some were bot-blocked/timed out. Evidence supports mature sectora"	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01161	LIMEN-SIGNAL-82DAD0859801436D	needs_named_url_extraction	P3	regulator_or_public_authority	source_surface_triage	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	1005	"15,TH,Thailand,I03,,1,L,1,M,,true,,""ETDA Digital Service Sandbox is a stronger official sandbox source for electronic transaction services. It is not verified as an AI-specific regulatory sandbox, so no score increase."",,,,,,,,th-source-har"	Second-pass note names a concrete official/regulator source surface for bounded review.	source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
