signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-27C38139E1B0458B	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14335	sha256:26da99fa97e0e733f3060df9624d8bf2724f90400fec83d07d996bd896b104da	"<p class=""oj-normal"">1. Member States shall ensure that their competent authorities establish at least one AI regulatory sandbox at national level, which shall be operational by 2 August 2026. That sandbox may also be established jointly with the competent aut"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-27D66B2A92A0F898	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json	249	sha256:d9927f625c4160c2adbc898fae23bab07c04296867a0047623c0a8a022daf348	"query: ""regulatory sandboxes experimentalist governance artificial intelligence law"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-27EDF023CD3E1530	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	identity-provenance	C2PA	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193210Z/claim-support-digest.json	604	sha256:d748e9578894cb1986044c828251836d278c0ad14aabbd816fbda7e81cc66b42	"text: ""- Artifacts: - OK `analysis/evidence-package/ai-evidence-package-profile-v0.2.md` - OK `analysis/evidence-package/ai-evidence-package-profile-v0.2.schema.json` - URLs: - OK `https://eur-lex.europa.eu/eli/reg/2024/1689/oj` status=200 error= - OK `https"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2805DA4F356F1AB1	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	322	sha256:663013fa576a728761318cb5fa5a495693f1cd19f7f3572fbf8082283acd9821	SA,Saudi Arabia,I09,Open Government Data,GOV.SA / Saudi national platform,https://my.gov.sa/en/content/open-data,2026-05-31,official open-government page,open-data policy/discovery,H,Official GOV.SA URL returned Cloudflare 403. Retain as official open-governme	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2816A3A1A623AB1E	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-105/register-field-observation.json	113	sha256:6487592efa2b3ebb0a0059c1b932e5c456455319ded1fc80cdde2f103814e7a2	"register_title: ""The Algorithm Register of the Dutch government"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-281ADBB9EFFE2FDF	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv	310	sha256:a8695e539096628b5babd0611e74bb5a6d107bcbc9e1c0b3437dbd4fd352fbb4	VG,British Virgin Islands,I05,Government site search: algorithm,Government of the Virgin Islands,https://bvi.gov.vg/search/node/algorithm,2026-05-31,official site search,weak/negative evidence,L,Only incidental education/STEM usage found; no public algorithm r	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-281C0E2C27471E94	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_7_SOURCE_PACK.csv	140	sha256:7c7d13b17f4c04519fc13e9bd19a26116079278770de3c09f6c01eb47c017336	GS,South Georgia,I05,South Georgia official public-source root,South Georgia official public-source root,https://www.gov.gs/,2026-05-30,official_government_or_territorial_portal,negative check / gap evidence,L,Government and open-data portals were treated as t	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2828722EA424B428	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv	12	sha256:e867d40fa124ddced0fee8f02bbf4ee7edd20a2341965662826919136ad53c2d	AF,Afghanistan,I05,MCIT home/navigation and information bank,Ministry of Communications and Information Technology (MCIT),https://mcit.gov.af/en,2026-05-31,official ministry website,negative algorithm-register check,L,Official ministry site was checked at home	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-283848CCFF90E1E5	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv	135	sha256:e849bfb29c5d356b1988b8def7996a1e5ae9490507c84e3104dda55c1a1a82e7	"NU,Niue,I05,Niue National Digital Strategy 2024-2030,Government of Niue,https://www.gov.nu/media/pages/strategies-and-initiatives/1218783676-1764013128/niue_national_digital_strategy_2024-2030.pdf,2026-05-31,official_strategy,negative_evidence,M,""Strategy ment"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-284A2E1A4E923F0C	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_CANDIDATE_MATRIX_DELTA.csv	24	sha256:9f0257e809b374b0786c3ec992be038127aa58d584fe44ad12fc476ffd94dc34	"ba-source-hardening,BA,Bosnia and Herzegovina,I03,0,L,0,M,confidence_only,""No official AI regulatory sandbox found; EC digital-transformation chapter supports low maturity/absent framework, increasing confidence in score 0."",true"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-28526A1E729FEC59	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-20260614T073606Z-gaia-source-hardening-law-linkage-note-fix/laws.jsonl	40	sha256:5d61802bba265bb21047027516945a477c9a02f4f4880c2b4253c465f8491a48	"{""affected_verticals"": [""government_public_benefits"", ""finance_insurance"", ""retail_customer_support"", ""enterprise_business_agents"", ""healthcare"", ""hr_employment"", ""education"", ""biometrics"", ""law_enforcement"", ""migration_border"", ""procurement_supply_chain""], ""a"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2865D1E5DADB17A9	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/draft.md	92	sha256:d3fdcc419f86b189910d2f4590195dfe2417e5bf4b88fc162d2aea997bc04b1f	| I08 procurement carrier | Are AI-specific public acquisition controls or guidance visible? | Treating generic procurement portals as AI procurement governance. |	needs direct source, source-pack resolution, or translation-aware review before example promotion
