queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-03249	LIMEN-SIGNAL-8641AD1DF0616FC6	country_gap_no_parent_source		United States Minor Outlying Islands — public sector AI search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:203	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03250	LIMEN-SIGNAL-864917E243D2C6F9	country_gap_no_parent_source		Cuba — regulatory sandbox search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:220	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03251	LIMEN-SIGNAL-86B191BCC9C0B2E3	country_gap_no_parent_source		DR Congo — public sector AI search target	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:221	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03252	LIMEN-SIGNAL-86E22901F80A22CF	country_gap_no_parent_source		Jamaica — public sector AI search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:210	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03253	LIMEN-SIGNAL-87364959F45A17D5	country_gap_no_parent_source		Senegal — Public algorithm registers / transparency	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:32922 (nearby country indicator context checked)	Country profile indicator label/score only; no explicit parent URL in local indicator context.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named underlying source URL/title from local source evidence before review.
BPSE-03254	LIMEN-SIGNAL-8757B219E1405092	country_gap_no_parent_source		Qatar — Public algorithm registers / transparency	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:23314 (nearby country indicator context checked)	Country profile indicator label/score only; no explicit parent URL in local indicator context.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named underlying source URL/title from local source evidence before review.
BPSE-03255	LIMEN-SIGNAL-87836C31476F1B56	country_gap_no_parent_source		Trinidad and Tobago — Public algorithm registers / transparency	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:17656 (nearby country indicator context checked)	Country profile indicator label/score only; no explicit parent URL in local indicator context.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named underlying source URL/title from local source evidence before review.
BPSE-03256	LIMEN-SIGNAL-87B169149C69FFD6	country_gap_no_parent_source		Burundi — Regulatory sandbox maturity	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:24980 (nearby country indicator context checked)	Country profile indicator label/score only; no explicit parent URL in local indicator context.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named underlying source URL/title from local source evidence before review.
BPSE-03257	LIMEN-SIGNAL-87D9D5408B751AD3	country_gap_no_parent_source		Croatia — algorithm register search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:191	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03258	LIMEN-SIGNAL-8802BEB1D6FE095D	country_gap_no_parent_source		Rwanda — regulatory sandbox search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:239	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03259	LIMEN-SIGNAL-883235CB28035896	country_gap_no_parent_source		Saint Martin — algorithm register search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:211	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
BPSE-03260	LIMEN-SIGNAL-8992A6D567527B84	country_gap_no_parent_source		Yemen — Regulatory sandbox maturity	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:24675 (nearby country indicator context checked)	Country profile indicator label/score only; no explicit parent URL in local indicator context.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named underlying source URL/title from local source evidence before review.
BPSE-03261	LIMEN-SIGNAL-8A7234CDC811E484	country_gap_no_parent_source		DR Congo — Public algorithm registers / transparency	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:25148 (nearby country indicator context checked)	Country profile indicator label/score only; no explicit parent URL in local indicator context.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named underlying source URL/title from local source evidence before review.
BPSE-03262	LIMEN-SIGNAL-8AB15F85AE7B8AEE	country_gap_no_parent_source		Greenland — algorithm register search target	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:209	Country/query search-pack placeholder; inspected row has no URL or named parent source.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Resolve a named official/vendor/regulator/register source before review.
