queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00193	LIMEN-SIGNAL-91E59E24EDF4A975	source_surface_only_no_case	Croatian	https://sredisnjikatalogrh.gov.hr/	Središnji katalog službenih dokumenata RH	Official Croatian documents catalogue surface; local row says adjacent transparency infrastructure, not an algorithm register or case.	source-surface/context only; no algorithm-register or case claim	retain only as weak transparency-context source or replace with direct algorithm-register evidence
BTR-00194	LIMEN-SIGNAL-924AFEB37FA05AB2	machine_translation_hold	Dutch via English auto-translation	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Datamask	Official Dutch algorithm-register record is present, but local evidence is explicitly English auto-translation.	surface existence and translation-sensitive record metadata only; no substantive risk/legal claim	obtain/review original Dutch record before extracting fields or claims
BTR-00195	LIMEN-SIGNAL-9351A6674A860E0F	source_surface_only_no_case	Spanish summary	data/global-agent-atlas-v0.1/snapshots/cycle344-guatemala-7eec788197d3eeca.html	Evaluación de IA en Guatemala	Local Spanish-summary metadata describes UNDP governance assessment gaps, not a named deployment or concrete edge case.	governance-radar source-surface only; no case-level claim	keep as context unless original Spanish source is extracted for parent-source evidence
BTR-00196	LIMEN-SIGNAL-944E3BC50FE3F673	source_surface_only_no_case	Papiamentu/Dutch-context title	https://gobiernu.cw/nieuw/destaho-publiko-limpiesa-na-skolnan-publiko-2019003/	Destaho Públiko: Limpiesa na Skolnan Públiko 2019003	Official Curaçao tender notice is generic public cleaning procurement; local metadata states no AI procurement governance.	generic procurement surface only; no AI procurement case claim	do not promote; retain only as weak procurement-baseline context
BTR-00197	LIMEN-SIGNAL-96AEED9525C84CCA	needs_original_language_source	Kyrgyz/Russian	https://digital.gov.kg/ru/docs	Documents and services pages checked for public algorithm register	Local negative finding depends on untranslated ministry/document-index searches and explicitly calls for targeted Kyrgyz/Russian review.	unverified negative source-surface only; no absence claim	perform original-language targeted search across ministry, justice database, and agency portals
BTR-00198	LIMEN-SIGNAL-973E3156BFB001C3	candidate_for_parent_source_extraction	Portuguese	https://intic.gov.mz/itu-aprova-apoio-ao-estabelecimento-do-sandbox-regulatorio-de-inteligencia-artificial-em-mocambique/	ITU aprova apoio ao estabelecimento do Sandbox Regulatório de Inteligência Artificial em Moçambique	Official INTIC Portuguese news explicitly names ITU support for establishing an AI regulatory sandbox, but local notes say pre-implementation.	official source-surface for planned/supported AI sandbox only; no operational sandbox claim	extract parent source text locally and verify dates/status before any case promotion
BTR-00199	LIMEN-SIGNAL-97560FB1E6576EA5	source_surface_only_no_case	Chinese	https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm	Interim Measures for Generative AI Services - public-service relevance	Chinese ministry rule is AI governance context; local metadata says no unified public-procurement AI rule found.	AI governance context only; no AI procurement compliance claim	retain as context or replace with direct AI procurement lifecycle source
BTR-00200	LIMEN-SIGNAL-97DDDF301D075317	source_surface_only_no_case	Lao	https://www.moic.gov.la/lo/tenders	MOIC tenders page	Official Lao tenders page shows public IT/e-License tenders; local metadata states no AI procurement rules or model-evaluation clauses.	generic tender/source-surface only; no AI procurement case claim	do not promote; use only as procurement-baseline context
BTR-00201	LIMEN-SIGNAL-97DF745EDB38FC2A	source_surface_only_no_case	Portuguese	https://www.bcb.gov.br/estabilidadefinanceira/sandbox	Sandbox Regulatório	Brazil Central Bank page is an operational financial-sector sandbox, not a general AI or AI Act sandbox.	sectoral regulatory-sandbox context only; no AI-specific sandbox claim	retain as maturity/context evidence; pair with direct AI sandbox source if needed
BTR-00202	LIMEN-SIGNAL-9838146402E21D51	candidate_for_parent_source_extraction	English	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local record is an official English AI policy PDF seed with sandbox/governance themes, but fetch failed and no content was captured.	candidate official parent source only; no policy-detail claim from unavailable content	fetch/extract the PDF in a controlled source-extraction pass before using details
BTR-00203	LIMEN-SIGNAL-99578325D6ABA13B	source_surface_only_no_case	Romanian	https://date.gov.md/	Portalul de Date	Official Moldova open-data portal is transparency infrastructure; local metadata says not an algorithm register.	open-data/source-surface context only; no algorithm-register claim	retain only as indirect transparency context or replace with direct algorithm-register evidence
BTR-00204	LIMEN-SIGNAL-9970CDEB8ABBA6C5	cross_project_duplicate	English	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Same Pakistan National AI Policy PDF seed/record as BTR-00202 appears in mirrored south-asian-language lane path.	duplicate candidate-source pointer only; inherit BTR-00202 ceiling	deduplicate to BTR-00202/source record before extraction
BTR-00205	LIMEN-SIGNAL-999F0A3865F2148B	candidate_for_parent_source_extraction	Norwegian	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	Sandkasse for kunstig intelligens	Official Norwegian DPA page explicitly names an AI sandbox; local metadata cautions it is not confirmed as SJ-specific or AI Act sandbox.	official Norway-linked AI sandbox source-surface only; no SJ-specific or AI Act claim	extract page and verify territorial/participant scope before parent use
BTR-00206	LIMEN-SIGNAL-9A2FACA03E0DD663	source_surface_only_no_case	Polish	https://monitorpolski.gov.pl/M2021000002301.pdf	Polityka dla rozwoju sztucznej inteligencji w Polsce od roku 2020	Official Polish AI policy supports governance/transparency context, but local row says no structured public algorithm register was found.	policy context only; no algorithm-register or mandatory-inventory claim	retain as context; seek direct register/inventory evidence if needed
BTR-00207	LIMEN-SIGNAL-9AE55673DBA70821	source_surface_only_no_case	Turkish	https://www.sanayi.gov.tr/assets/pdf/UlusalYapayZekaStratejisi2024-2025EylemPlani.pdf	National AI Strategy 2024-2025 Action Plan	Official Turkish AI action plan lists institutions/actions; local metadata says AI procurement lifecycle requirements still need verification.	AI strategy/procurement-context surface only; no procurement-control claim	seek direct procurement assurance/lifecycle source before any AI procurement case use
BTR-00208	LIMEN-SIGNAL-9B9C8AE15210DF55	candidate_for_parent_source_extraction	Italian/Vatican legal PDF	https://www.vaticanstate.va/phocadownload/leggi-decreti/normativa-generale/N.%20DCCII%20-%2020241216.pdf	N. DCCII - AI experimentation/application opinions	Official Vatican decree metadata explicitly assigns AI Commission advice on experimentation/application, while noting it is not a published sandbox.	emerging AI experimentation-governance source only; no regulatory-sandbox claim	extract decree text and map Article 14 carefully before parent use
