queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BTR-00385	LIMEN-SIGNAL-07DDCD569C2E6299	non_english_direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-latest.jsonl	1	Portuguese-language sandbox record is a plausible direct official surface but translation-sensitive.	surface existence only pending translation	inspect only the needed local lines and translate them
BTR-00386	LIMEN-SIGNAL-0807D55E1A470D88	non_english_direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv	205	CNIL sandbox page is a concrete regulator surface, but the local evidence is French and translation-sensitive.	surface existence only pending translation	inspect only the needed local French excerpt and translate it
BTR-00387	LIMEN-SIGNAL-0815BF8AD1C774A4	non_english_direct_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	92	Åland government law proposal is a concrete official surface, but the local evidence is Swedish and translation-sensitive.	surface existence only pending translation	inspect only the needed local Swedish excerpt and translate it
BTR-00388	LIMEN-SIGNAL-0836423FDBA12A39	non_english_direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/spanish-portuguese-language-latest.jsonl	1	Portuguese-language sandbox record is a plausible direct official surface but translation-sensitive.	surface existence only pending translation	inspect only the needed local lines and translate them
BTR-00389	LIMEN-SIGNAL-09ABD297B886C5D7	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv	337	Named official procurement portal surface is materially French-language.	translation-safe source review only; no legal or policy conclusion from machine translation	route translation-aware source review
BTR-00390	LIMEN-SIGNAL-09B7338961F9CF64	translation_sensitive_surface	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	2460	Named official Peru source surface is materially Spanish-language.	translation-safe source review only; no legal or policy conclusion from machine translation	route translation-aware source review
BTR-00391	LIMEN-SIGNAL-0A26D8471788F8B3	translation_sensitive_surface	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv	191	Named official Ecuador regulator resolution is materially Spanish-language.	translation-safe source review only; no legal or policy conclusion from machine translation	route translation-aware source review
BTR-00392	LIMEN-SIGNAL-0BF82A7F6364B1D5	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-records.jsonl	2	Local metadata names a plausible direct source surface but review is language-sensitive.	surface plausibly exists; translation-sensitive review only	preserve original-language witness and do bounded translation-aware extraction
BTR-00393	LIMEN-SIGNAL-0D27D9B8F107E279	non_english_official_guidance	P2_article_relevance_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_COUNTRY_SCORE_DELTA.csv	126	Official Digdir AI overview is materially Norwegian-language.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	route to translation-aware review
BTR-00394	LIMEN-SIGNAL-0E5B2F8A5B1DAF77	translation_sensitive_official_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	35	Official Argentina government/library record is materially Spanish-language.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	route to translation-aware review
BTR-00395	LIMEN-SIGNAL-0E7B914BFEBD809F	translation_sensitive_regulator_sandbox	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	396	Official CNIL sandbox page is plausible, but the local evidence is materially French-language.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	route to translation-aware review
BTR-00396	LIMEN-SIGNAL-10312D93FBCFD1EC	non_english_official_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	113	Named official source is plausible but local evidence is translation-sensitive or non-English.	existence of named translation-sensitive source surface only	queue translation-aware source review
BTR-00397	LIMEN-SIGNAL-10C9B6DE77A36611	translation_sensitive_official_surface	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	753	Local metadata names a plausible direct source surface, but review is translation-sensitive: Digdir guidance page Anskaffelse av generativ KI.	existence of a named source surface only; translation-sensitive	queue translation-aware source-surface review
