source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://cac.gov.cn/2023-07/13/c_1690898327029107.htm	closed_noncase_source_surface	https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm	Interim Measures for Generative AI Services	cac.gov.cn	Generative AI interim measures source surface	official_policy_text	AI governance; generative AI	2023-07-13	China	Official CAC page publishes interim generative-AI service measures; it is governance text, not a concrete edge-case event or finding.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://caidp.org/reports/caidp-index-2025	closed_noncase_source_surface	https://www.caidp.org/reports/caidp-index-2025/	caidp.org	caidp.org	CAIDP AI Index 2025 source surface	civil_society_index_page	AI governance index	2025	International	CAIDP index page is an index/report surface; no single bounded AI edge-case event is extracted from this cluster.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://canada.ca/en/government/system/digital-government/digital-government-innovations/responsible-use-ai/guide-scope-directive-automated-decision-making.html	closed_noncase_source_surface	https://www.canada.ca/en/government/system/digital-government/digital-government-innovations/responsible-use-ai/guide-scope-directive-automated-decision-making.html	canada.ca	canada.ca	Guide on scope of automated decision-making directive	official_guidance_text	automated decision systems; public-sector guidance	2025-06-12	Canada	Official Canada page gives guidance on scope of an automated-decision directive; no concrete case event or finding is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cas.go.jp/jp/seisaku/s-portal/regulatorysandbox.html	closed_noncase_source_surface	https://www.cas.go.jp/jp/seisaku/s-portal/regulatorysandbox.html	Regulatory Sandbox system	cas.go.jp	Cabinet Secretariat regulatory sandbox portal	official_sandbox_portal	regulatory sandbox	not stated	Japan	Official source describes a regulatory sandbox portal, framework, department, or application notice; no concrete AI edge-case is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cbar.az/press-release-5492/central-bank-announces-new-application-period-for-regulatory-sandbox-regime?language=en	closed_noncase_source_surface	https://cbar.az/press-release-5492/central-bank-announces-new-application-period-for-regulatory-sandbox-regime?language=en	Central Bank announces new application period for regulatory sandbox regime	cbar.az	Central Bank sandbox application-period notice	official_press_release	regulatory sandbox; fintech	2026-08-25	Azerbaijan	Official source describes a regulatory sandbox portal, framework, department, or application notice; no concrete AI edge-case is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cbi.iq/news/view/2871	closed_noncase_source_surface	https://cbi.iq/news/view/2871	Central Bank of Iraq Information Technology and Payments Department / Regulatory Sandbox	cbi.iq	Central Bank IT and Payments Department sandbox surface	official_department_page	regulatory sandbox; fintech	2025-04-28	Iraq	Official source describes a regulatory sandbox portal, framework, department, or application notice; no concrete AI edge-case is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cbn.gov.ng/Out/2021/CCD/Framework%20for%20Regulatory%20Sandbox%20Operations.pdf	closed_noncase_source_surface	https://www.cbn.gov.ng/Out/2021/CCD/Framework%20for%20Regulatory%20Sandbox%20Operations.pdf	Framework for Regulatory Sandbox Operations / Central Bank of Nigeria	cbn.gov.ng	CBN framework for regulatory sandbox operations	official_framework_pdf	regulatory sandbox; fintech	2021	Nigeria	Official source describes a regulatory sandbox portal, framework, department, or application notice; no concrete AI edge-case is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cbo.gov.om/Pages/RegulatorySandbox.aspx	closed_noncase_source_surface	https://cbo.gov.om/Pages/RegulatorySandbox.aspx	Fintech Regulatory Sandbox	cbo.gov.om	CBO regulatory sandbox page	official_sandbox_page	regulatory sandbox; fintech	not stated	Oman	Official source describes a regulatory sandbox portal, framework, department, or application notice; no concrete AI edge-case is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cbo.gov.om/fintech/RegulatorySandbox	closed_noncase_source_surface	https://cbo.gov.om/fintech/RegulatorySandbox	CBO Fintech Regulatory Sandbox	cbo.gov.om	CBO Fintech regulatory sandbox page	official_sandbox_page	regulatory sandbox; fintech	not stated	Oman	Official source describes a regulatory sandbox portal, framework, department, or application notice; no concrete AI edge-case is identified.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
https://cbs.gov.ws/news/cbs-approves-regulatory-sandbox-testing-of-pacwallex-and-ticktap-card-in-samoa	closed_noncase_source_surface	https://cbs.gov.ws/news/cbs-approves-regulatory-sandbox-testing-of-pacwallex-and-ticktap-card-in-samoa	CBS approves regulatory sandbox testing of PacWallex and TickTap Card	cbs.gov.ws	CBS approval of PacWallex and TickTap Card sandbox testing	official_press_release	regulatory sandbox; fintech	2026-05-04	Samoa	Official Samoa CBS page reports approval for sandbox testing of named fintech products; metadata/source do not establish an AI edge-case.	Source-surface accounting only; no incident truth, legal finding, safety finding, compliance finding, deployment proof, prevalence, guilt, or ranking claim.	Do not infer AI deployment, harm, violation, regulator finding, procurement outcome, prevalence, legality, safety, compliance, or wrongdoing from this surface.	Closed as source-surface/context only: public source is a policy, guidance, portal, framework, index, homepage, or fintech sandbox surface rather than a bounded AI edge-case record.	A concrete public AI edge-case event/action/vulnerability/finding/official record with direct passage and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a hardened case candidate is accepted into reviewed-core first.	Close extraction as noncase source surface; no promotion or ObscureAI addition.
