source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://gov.gs/document/procurement-policy-02-23	1	LIMEN-SIGNAL-AE7C1A41A78C9262	bulk_parent_source_extraction	gov.gs	https://gov.gs/document/procurement-policy-02-23/	Procurement Policy — Government of South Georgia and the South Sandwich Islands	AI procurement	Explicit local top_sources I08 URL present.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://government.pn/s/GPI-Policy-Procurement.pdf	1	LIMEN-SIGNAL-0A739C6B5FB08743	bulk_parent_source_extraction	government.pn	https://www.government.pn/s/GPI-Policy-Procurement.pdf	Government of the Pitcairn Islands — GPI Policy - Procurement	AI procurement	One matching local I08 top_source URL is explicit in country metadata.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://industry.gov.au/science-technology-and-innovation/technology/artificial-intelligence	1	LIMEN-SIGNAL-9026EBFCA2860960	bulk_parent_source_extraction	industry.gov.au	https://www.industry.gov.au/science-technology-and-innovation/technology/artificial-intelligence	Artificial intelligence policy page	regulatory sandbox	Same-country I03 hardening row gives parent-state policy URL as negative sandbox context.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://marchespublics.gov.ma/pmmp	1	LIMEN-SIGNAL-03BC150889F74F08	bulk_parent_source_extraction	marchespublics.gov.ma	https://www.marchespublics.gov.ma/pmmp/	Portail Marocain des Marchés Publics — Public procurement portal	AI procurement	One matching local I08 top_source URL is explicit in country metadata.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://mof.gov.nu/wp-content/uploads/2024/08/Niue-Procurement-Policy-2024.pdf	1	LIMEN-SIGNAL-134FB2E9DD969BF0	bulk_parent_source_extraction	mof.gov.nu	https://mof.gov.nu/wp-content/uploads/2024/08/Niue-Procurement-Policy-2024.pdf	Niue Ministry of Finance — Niue Procurement Policy 2024	AI procurement	One matching local I08 top_source URL is explicit in country metadata.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://mof.gov.ws/our-services/operations-management-department/procurement-monitoring-services-division	1	LIMEN-SIGNAL-1EC281E6BF190169	bulk_parent_source_extraction	mof.gov.ws	https://www.mof.gov.ws/our-services/operations-management-department/procurement-monitoring-services-division	Ministry of Finance — Procurement and Monitoring Services Division	AI procurement	One matching local I08 top_source URL is explicit in country metadata.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ntb.sc/regulatory-framework	1	LIMEN-SIGNAL-1DF2D22D9B894697	bulk_parent_source_extraction	ntb.sc	https://www.ntb.sc/regulatory-framework	National Tender Board / Government of Seychelles — National Tender Board Regulatory Framework	AI procurement	One matching local I08 top_source URL is explicit in country metadata.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://ats.aq/e/tools-and-resources.html	2	LIMEN-SIGNAL-0700A83FB5E06152; LIMEN-SIGNAL-BC1A34B658A7F6ED	bulk_parent_source_extraction	ats.aq	https://www.ats.aq/e/tools-and-resources.html	Tools and Resources - Antarctic Treaty databases	algorithm register; regulatory sandbox	local country profile top_sources has I05 official database URL	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://adilet.zan.kz/rus/docs/Z1500000434	1	LIMEN-SIGNAL-2B6893FF5EAF1DAE	bulk_parent_source_extraction	adilet.zan.kz	https://adilet.zan.kz/rus/docs/Z1500000434	Law on Public Procurement	AI procurement	Local atlas top_sources lists a single AI procurement parent URL for Kazakhstan.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://arap.cv	1	LIMEN-SIGNAL-2D4CD483CE2DBA42	bulk_parent_source_extraction	arap.cv	https://www.arap.cv/	ARAP official public procurement regulator portal	AI procurement	Local atlas top_sources lists a single AI procurement parent URL for Cape Verde.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
